volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
San Miguel,Confirmed Eruption,1884 Jan 25,2,NE side of main crater,Historical Observations,1884 Jan 28 ± 1 days,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Kilauea,Confirmed Eruption,1884 Jan 22,0,East rift zone (-20? m),Historical Observations,1884 Jan 22,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Lamongan,Confirmed Eruption,1884 Jan 6,2,,Historical Observations,1884 Jun 23,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Suwanosejima,Confirmed Eruption,1884,1,Northeastern summit crater (O-take),Historical Observations,Unknown,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
Nyiragongo,Confirmed Eruption,1884,1,Southern pit,Historical Observations,Unknown,-1.52,29.25,3470 m,DR Congo,Stratovolcano,"2,416","31,145","1,006,436","9,087,529"
Etna,Confirmed Eruption,1884,1,Central Crater,Historical Observations,1886 Apr,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Langila,Confirmed Eruption,1884,2,,Historical Observations,Unknown,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Ambrym,Confirmed Eruption,1884,2,Marum and/or Benbow,Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Manam,Uncertain Eruption,1884,--,, ,[ Unknown ],-4.08,145.037,1807 m,Papua New Guinea,Stratovolcano,"1,106","2,553","24,364","180,402"
Bam,Discredited Eruption,1884,--,, ,[ Unknown ],-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
Baker,Uncertain Eruption,1884,--,Sherman Crater, ,[ Unknown ],48.777,-121.813,3285 m,United States,Stratovolcano(es),0,46,"8,568","1,990,504"
Chirinkotan,Confirmed Eruption,1884,0,North foot of inner summit cone,Historical Observations,Unknown,48.98,153.48,724 m,Russia,Stratovolcano,0,0,0,6
Concepcion,Confirmed Eruption,1884,2,,Historical Observations,1886,11.538,-85.622,1700 m,Nicaragua,Stratovolcano,"14,072","28,900","92,378","2,266,903"
Bagana,Confirmed Eruption,1883 Dec 31,3,,Historical Observations,Unknown,-6.137,155.196,1855 m,Papua New Guinea,Lava cone,198,404,"7,861","115,257"
Dieng Volcanic Complex,Confirmed Eruption,1883 Dec 26,1,Sikidang,Historical Observations,1884 Mar 18,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Marapi,Confirmed Eruption,1883 Dec,1,,Historical Observations,1883 Dec,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Cotopaxi,Confirmed Eruption,1883 Dec,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Shikotsu,Confirmed Eruption,1883 Oct 7,2,Tarumai,Historical Observations,1883 Nov 5,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Augustine,Confirmed Eruption,1883 Oct 6,4,,Historical Observations,1884 (?),59.363,-153.43,1252 m,United States,Lava dome(s),0,0,0,759
Bogoslof,Confirmed Eruption,1883 Sep 27,3,New Bogoslof (Grewingk),Historical Observations,1895 ± 2 years,53.93,-168.03,150 m,United States,Submarine,0,0,0,"4,216"
Izalco,Confirmed Eruption,1883 Sep 5,2,,Historical Observations,1883 Nov 13,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Awu,Confirmed Eruption,1883 Aug 25,2,,Historical Observations,1883 Aug 26,3.689,125.447,1318 m,Indonesia,Stratovolcano,"6,409","22,655","52,725","58,719"
Karangetang,Confirmed Eruption,1883 Aug 25,2,Crater II?,Historical Observations,1883 Aug 26,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Sundoro,Confirmed Eruption,1883 Aug,2,,Historical Observations,Unknown,-7.3,109.992,3136 m,Indonesia,Stratovolcano,"52,462","496,751","2,086,299","24,996,512"
Cotopaxi,Confirmed Eruption,1883 Aug,2,,Historical Observations,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Kanlaon,Uncertain Eruption,1883 Jul,2,, ,[ Unknown ],10.412,123.132,2435 m,Philippines,Stratovolcano,"1,662","40,276","923,257","9,345,000"
Klyuchevskoy,Confirmed Eruption,1883 Jul,2,,Historical Observations,1883 Aug,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Marapi,Confirmed Eruption,1883 Jun 25,1,,Historical Observations,1883 Aug 27,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Krakatau,Confirmed Eruption,1883 May 20,6,"Krakatau Island (Perbuwatan, Danan)",Historical Observations,1883 Oct 21 (?),-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Moyorodake [Medvezhia],Confirmed Eruption,1883 May,2,Kudriavy,Historical Observations,1883 Jun,45.389,148.838,1124 m,Japan - administered by Russia,Stratovolcano,11,42,600,"4,333"
Tongariro,Confirmed Eruption,1883 Apr 25,2,Ngauruhoe (south sub-crater),Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Milna,Confirmed Eruption,1883 Apr 15,1,Goriaschaia Sopka,Historical Observations,Unknown,46.815,151.786,1504 m,Russia,Stratovolcano,43,47,49,188
Lamongan,Confirmed Eruption,1883 Apr 13,2,,Historical Observations,1883 May 4 ± 1 days,-7.981,113.341,1641 m,Indonesia,Stratovolcano,"6,588","66,387","2,193,829","15,322,387"
Concepcion,Confirmed Eruption,1883 Apr 5,2,,Historical Observations,1883 Jun 30,11.538,-85.622,1700 m,Nicaragua,Stratovolcano,"14,072","28,900","92,378","2,266,903"
St. Andrew Strait,Confirmed Eruption,1883 Mar 28,2,Tuluman,Historical Observations,Unknown,-2.38,147.35,270 m,Papua New Guinea,Complex,633,678,"2,870","47,539"
Etna,Confirmed Eruption,1883 Mar 22,2,"South flank (1200-950 m, Mt. Leone)",Historical Observations,1883 Mar 24,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Karthala,Confirmed Eruption,1883 Mar,2,SE flank,Historical Observations,1884,-11.75,43.38,2361 m,Comoros,Shield,"225,379","225,379","278,330","399,067"
Bam,Uncertain Eruption,1883 Mar,--,, ,[ Unknown ],-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
"Chillan, Nevados de",Uncertain Eruption,1883 Jan 21,2,Volcán Viejo (Volcán las Aguilas?), ,[ Unknown ],-36.868,-71.378,3180 m,Chile,Stratovolcano,68,371,"3,733","512,325"
Grimsvotn,Confirmed Eruption,1883 Jan 15,2,,Historical Observations,1883 Apr 15 ± 5 days,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Irazu,Discredited Eruption,1883 Jan 3,--,, ,[ Unknown ],9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Merapi,Confirmed Eruption,1883 Jan,1,East dome,Historical Observations,1884 Nov,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Hainan Volcanic Field,Confirmed Eruption,1883,--,Lingao,Historical Observations,Unknown,19.905,110.229,196 m,China,Pyroclastic cone(s),"1,731,229","1,731,229","1,731,229","6,213,231"
Ambrym,Confirmed Eruption,1883,2,Marum,Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Lopevi,Confirmed Eruption,1883,--,,Historical Observations,1884,-16.507,168.346,1413 m,Vanuatu,Stratovolcano,690,793,"7,942","50,310"
"Tair, Jebel at",Confirmed Eruption,1883,2,,Historical Observations,Unknown,15.55,41.83,244 m,Yemen,Stratovolcano,0,0,0,"14,493"
Guguan,Confirmed Eruption,1883,2,,Historical Observations,Unknown,17.307,145.845,287 m,United States,Stratovolcano,0,0,0,0
Kharimkotan,Confirmed Eruption,1883,3,Severgin,Historical Observations,Unknown,49.12,154.508,1145 m,Russia,Stratovolcano,2,2,4,22
Makushin,Confirmed Eruption,1883,2,,Historical Observations,Unknown,53.891,-166.923,1800 m,United States,Stratovolcano,0,0,"3,437","3,850"
Akutan,Confirmed Eruption,1883,2,,Historical Observations,Unknown,54.134,-165.986,1303 m,United States,Stratovolcano,0,24,233,"4,361"
Shishaldin,Confirmed Eruption,1883,2,,Historical Observations,Unknown,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Llaima,Confirmed Eruption,1883,2,,Historical Observations,Unknown,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Lascar,Confirmed Eruption,1883,2,,Historical Observations,1885,-23.37,-67.73,5592 m,Chile,Stratovolcano(es),0,70,570,"8,119"
Villarrica,Confirmed Eruption,1883,2,,Historical Observations,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
San Miguel,Confirmed Eruption,1882 Dec 5,2,,Historical Observations,Unknown,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Momotombo,Confirmed Eruption,1882 Sep 9,2,,Historical Observations,Unknown,12.423,-86.539,1270 m,Nicaragua,Stratovolcano,100,"1,851","98,583","3,569,021"
Klyuchevskoy,Confirmed Eruption,1882 Sep,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Kusatsu-Shiranesan,Confirmed Eruption,1882 Aug 6,2,"Yu-gama, NE end of Kara-gama",Historical Observations,1882 Aug 16 (in or after),36.618,138.528,2165 m,Japan,Stratovolcano(es),"4,485","14,296","434,049","5,947,593"
Izalco,Confirmed Eruption,1882 Jul 12,2,,Historical Observations,Unknown,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Sundoro,Confirmed Eruption,1882 Apr 1,2,"Summit, NW and NE flanks",Historical Observations,1882 Apr 7,-7.3,109.992,3136 m,Indonesia,Stratovolcano,"52,462","496,751","2,086,299","24,996,512"
Cotopaxi,Confirmed Eruption,1882 Jan,2,,Historical Observations,1882 Mar,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Irazu,Uncertain Eruption,1882,2,, ,[ Unknown ],9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Santa Ana,Uncertain Eruption,1882,--,, ,[ Unknown ],13.853,-89.63,2381 m,El Salvador,Stratovolcano,489,"21,653","1,240,131","6,486,880"
Iya,Confirmed Eruption,1882,2,,Historical Observations,Unknown,-8.891,121.641,618 m,Indonesia,Stratovolcano,"10,837","46,835","62,974","535,387"
Makaturing,Confirmed Eruption,1882,--,,Historical Observations,Unknown,7.644,124.317,1818 m,Philippines,Stratovolcano,"1,501","9,752","418,007","6,142,586"
"Lengai, Ol Doinyo",Confirmed Eruption,1882,2,North Crater,Historical Observations,1883,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Nyamulagira,Confirmed Eruption,1882,--,North flank,Historical Observations,Unknown,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
"Fournaise, Piton de la",Uncertain Eruption,1882,0,, ,[ Unknown ],-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Zhupanovsky,Confirmed Eruption,1882,2,,Historical Observations,Unknown,53.589,159.15,2899 m,Russia,Compound,0,0,153,"267,080"
Rainier,Uncertain Eruption,1882,2,, ,[ Unknown ],46.853,-121.76,4392 m,United States,Stratovolcano,0,128,"3,187","2,667,609"
Colima,Confirmed Eruption,1882,1,,Historical Observations,1884,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Dempo,Confirmed Eruption,1881 Dec,2,,Historical Observations,1881 Dec,-4.016,103.121,3142 m,Indonesia,Stratovolcano(es),124,"9,613","96,058","2,307,584"
Milna,Confirmed Eruption,1881 Sep,2,Goriaschaia Sopka,Historical Observations,Unknown,46.815,151.786,1504 m,Russia,Stratovolcano,43,47,49,188
Mayon,Confirmed Eruption,1881 Jul 6,3,Summit and south and SW flanks,Historical Observations,1882 Aug,13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
Tongariro,Confirmed Eruption,1881 Jul 6,2,Ngauruhoe,Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Nasudake,Confirmed Eruption,1881 Jul 1,1,Chausu-dake (west and NW side of summit),Historical Observations,Unknown,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
Heard,Uncertain Eruption,1881 Jun 2,2,, ,[ Unknown ],-53.106,73.513,2745 m,Australia,Stratovolcano,0,0,0,0
Leroboleng,Confirmed Eruption,1881 Mar 16,2,Burak (Kawah XXVII),Historical Observations,Unknown,-8.365,122.833,1095 m,Indonesia,Complex,"9,164","26,794","358,627","896,194"
Guagua Pichincha,Confirmed Eruption,1881 Mar 10,2,,Historical Observations,Unknown,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Dempo,Confirmed Eruption,1881 Feb 16,2,,Historical Observations,Unknown,-4.016,103.121,3142 m,Indonesia,Stratovolcano(es),124,"9,613","96,058","2,307,584"
Izalco,Confirmed Eruption,1881 Jan 1,0,,Historical Observations,Unknown,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Purace,Confirmed Eruption,1881,2,,Historical Observations,Unknown,2.32,-76.4,4650 m,Colombia,Stratovolcano(es),"1,465","7,152","335,698","1,751,540"
Tupungatito,Uncertain Eruption,1881,--,, ,[ Unknown ],-33.425,-69.797,5660 m,Chile-Argentina,Stratovolcano,612,923,"6,161","6,169,105"
San Jose,Confirmed Eruption,1881,2,,Historical Observations,Unknown,-33.789,-69.895,6070 m,Chile-Argentina,Stratovolcano(es),194,616,"15,963","6,615,248"
Maipo,Uncertain Eruption,1881,--,, ,[ Unknown ],-34.164,-69.832,5323 m,Chile-Argentina,Caldera,"3,916","3,916","8,221","1,684,481"
Singkut,Confirmed Eruption,1881,--,,Historical Observations,Unknown,3.248,98.501,2181 m,Indonesia,Caldera(s),"11,833","21,448","228,453","7,958,409"
Sinabung,Uncertain Eruption,1881,--,, ,[ Unknown ],3.17,98.392,2460 m,Indonesia,Stratovolcano,997,"13,801","163,630","7,646,863"
Raung,Confirmed Eruption,1881,--,,Historical Observations,Unknown,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Traitor's Head,Confirmed Eruption,1881,0,NE flank submarine vent,Historical Observations,Unknown,-18.754,169.238,817 m,Vanuatu,Stratovolcano,207,380,"7,007","30,651"
Avachinsky,Confirmed Eruption,1881,2,,Historical Observations,Unknown,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Colima,Confirmed Eruption,1880 Dec 1,2,,Historical Observations,1881 Apr 12,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
"Lengai, Ol Doinyo",Confirmed Eruption,1880 Dec,2,North Crater,Historical Observations,Unknown,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Shiretoko-Iozan,Uncertain Eruption,1880 Nov 24,--,, ,[ 1880 Nov 26 ],44.133,145.161,1562 m,Japan,Stratovolcano,6,"1,516","7,890","209,060"
Mauna Loa,Confirmed Eruption,1880 Nov 5,1,NE rift zone (3170 m),Historical Observations,1881 Aug 10,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Baker,Confirmed Eruption,1880 Sep 7,2,Sherman Crater,Historical Observations,1880 Nov 27,48.777,-121.813,3285 m,United States,Stratovolcano(es),0,46,"8,568","1,990,504"
Kirishimayama,Confirmed Eruption,1880 Sep,2,Ohachi,Historical Observations,Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Srednii,Uncertain Eruption,1880 Jul 12,0,, ,[ 1880 Jul 12 (?) ],47.6,152.92,36 m,Russia,Submarine,0,0,8,279
Fuego,Confirmed Eruption,1880 Jun 28,4,,Historical Observations,1880 Aug 20,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Mauna Loa,Confirmed Eruption,1880 May 1,1,Mokuaweoweo,Historical Observations,1880 May 6,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Dempo,Confirmed Eruption,1880 May,2,,Historical Observations,Unknown,-4.016,103.121,3142 m,Indonesia,Stratovolcano(es),124,"9,613","96,058","2,307,584"
Santa Ana,Confirmed Eruption,1880 Mar,3,NW flank (Mala Cara),Historical Observations,Unknown,13.853,-89.63,2381 m,El Salvador,Stratovolcano,489,"21,653","1,240,131","6,486,880"
Cotopaxi,Confirmed Eruption,1880 Feb,3,,Historical Observations,1880 Jul,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
"Watt, Morne",Confirmed Eruption,1880 Jan 4,2,NE of Watt Mtn (Valley of Desolation),Historical Observations,1880 Jan 4,15.307,-61.305,1224 m,Dominica,Stratovolcano(es),"1,818","35,821","63,178","545,352"
Soufriere St. Vincent,Uncertain Eruption,1880,0,, ,[ Unknown ],13.33,-61.18,1220 m,Saint Vincent and the Grenadines,Stratovolcano,"1,491","15,327","103,882","291,476"
Villarrica,Confirmed Eruption,1880,2,,Historical Observations,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Poas,Confirmed Eruption,1880,1,,Historical Observations,Unknown,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Sete Cidades,Confirmed Eruption,1880,0,Volcano Uncertain: submarine vent off Sao Miguel,Unknown,Unknown,37.865,-25.785,842 m,Portugal,Stratovolcano,"3,515","10,365","102,848","127,154"
Tambora,Confirmed Eruption,1880,2,SW part of caldera (Doro Afi Toi),Historical Observations,Unknown,-8.25,118,2850 m,Indonesia,Stratovolcano,"4,156","11,331","89,006","1,036,033"
Tangkoko-Duasudara,Confirmed Eruption,1880,1,Batu Angus,Historical Observations,Unknown,1.518,125.185,1334 m,Indonesia,Stratovolcano,445,"57,792","135,761","1,227,998"
Karthala,Confirmed Eruption,1880,2,SE flank (Badjini Massif),Historical Observations,Unknown,-11.75,43.38,2361 m,Comoros,Shield,"225,379","225,379","278,330","399,067"
Shishaldin,Uncertain Eruption,1880,--,, ,[ 1881 ],54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Vsevidof,Uncertain Eruption,1880,--,, ,[ Unknown ],53.13,-168.693,2149 m,United States,Stratovolcano,0,0,6,6
Pavlof,Confirmed Eruption,1880,1,,Historical Observations,Unknown,55.417,-161.894,2493 m,United States,Stratovolcano,0,0,0,"3,002"
Raususan [Mendeleev],Confirmed Eruption,1880,1,NE solfatara field,Historical Observations,Unknown,43.979,145.733,882 m,Japan - administered by Russia,Stratovolcano,236,"1,783","3,527","114,486"
Kita-Ioto,Confirmed Eruption,1880,0,Funka-Asane,Historical Observations,1889,25.424,141.284,792 m,Japan,Stratovolcano,158,162,162,"1,210"
Ilopango,Confirmed Eruption,1879 Dec 31,3,Islas Quemadas,Historical Observations,1880 Mar 26 ± 5 days,13.672,-89.053,450 m,El Salvador,Caldera,"2,049,583","2,049,583","2,948,989","6,689,160"
Izalco,Confirmed Eruption,1879 Dec 25,2,,Historical Observations,1880 Mar,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Colima,Confirmed Eruption,1879 Dec 23,1,Summit vent and SW flank,Historical Observations,1880 Apr 30,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Asamayama,Confirmed Eruption,1879 Sep 27,2,,Historical Observations,1879 Sep 28,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Eldey,Confirmed Eruption,1879 May 30,1,Reykjaneshryggur (Geirfugladrangur),Historical Observations,1879 Jun 15 ± 5 days,63.733,-23,70 m,Iceland,Submarine,,,,
Etna,Confirmed Eruption,1879 May 26,3,"SSW (2650-2300 m), NNE (2450-1690 m)",Historical Observations,1879 Jun 7,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Dempo,Confirmed Eruption,1879 May 18,2,,Historical Observations,Unknown,-4.016,103.121,3142 m,Indonesia,Stratovolcano(es),124,"9,613","96,058","2,307,584"
Chirpoi,Confirmed Eruption,1879 May,2,Snow,Historical Observations,1879 Jun,46.532,150.871,742 m,Russia,Caldera,1,1,3,491
Mauna Loa,Confirmed Eruption,1879 Mar 9,0,Mokuaweoweo,Historical Observations,1879 Mar 9 (?),19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Cotopaxi,Confirmed Eruption,1879 Feb 26,2,,Historical Observations,1879 Jun 19,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Villarrica,Confirmed Eruption,1879 Feb 2,2,,Historical Observations,1879 Mar,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Santa Ana,Confirmed Eruption,1879 Feb 1,2,,Historical Observations,Unknown,13.853,-89.63,2381 m,El Salvador,Stratovolcano,489,"21,653","1,240,131","6,486,880"
Sarychev Peak,Confirmed Eruption,1879 Jan 15,0,,Historical Observations,Unknown,48.092,153.2,1496 m,Russia,Stratovolcano,17,143,143,148
Rainier,Uncertain Eruption,1879,2,, ,[ Unknown ],46.853,-121.76,4392 m,United States,Stratovolcano,0,128,"3,187","2,667,609"
Klyuchevskoy,Confirmed Eruption,1879,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Sheveluch,Confirmed Eruption,1879,3,,Historical Observations,1883,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Sorikmarapi,Confirmed Eruption,1879,2,,Historical Observations,Unknown,0.686,99.539,2145 m,Indonesia,Stratovolcano,203,"1,469","90,257","1,831,957"
Semeru,Confirmed Eruption,1879,2,,Historical Observations,Unknown,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Poas,Uncertain Eruption,1879,1,, ,[ Unknown ],10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Reclus,Confirmed Eruption,1879,2,,Historical Observations,Unknown,-50.964,-73.585,1000 m,Chile,Pyroclastic cone,0,1,420,"12,382"
Lautaro,Confirmed Eruption,1879,--,Volcano Uncertain: Between lakes San Martín and Viedma,Unknown,Unknown,-49.019,-73.504,3542 m,Chile,Stratovolcano,0,0,46,"2,365"
Ritter Island,Uncertain Eruption,1878 Dec 31,--,, ,[ Unknown ],-5.519,148.115,75 m,Papua New Guinea,Stratovolcano,3,43,"4,323","68,670"
Etna,Confirmed Eruption,1878 Dec 23,2,Central Crater,Historical Observations,1883 Mar 31 (in or after),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Kerinci,Confirmed Eruption,1878 Dec 11,2,,Historical Observations,Unknown,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Marapi,Uncertain Eruption,1878 Dec,2,, ,[ Unknown ],-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Taal,Confirmed Eruption,1878 Nov 12,2,,Historical Observations,1878 Nov 15,14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
Momotombo,Confirmed Eruption,1878 Oct 14,2,,Historical Observations,Unknown,12.423,-86.539,1270 m,Nicaragua,Stratovolcano,100,"1,851","98,583","3,569,021"
Tecapa,Uncertain Eruption,1878 Oct 2,--,, ,[ Unknown ],13.494,-88.502,1593 m,El Salvador,Stratovolcano,"37,337","80,502","590,144","5,599,535"
Tongariro,Confirmed Eruption,1878 Sep 1,2,Ngauruhoe (NW sub-crater),Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Klyuchevskoy,Confirmed Eruption,1878 Sep,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Purace,Confirmed Eruption,1878 Aug 31,2,,Historical Observations,Unknown,2.32,-76.4,4650 m,Colombia,Stratovolcano(es),"1,465","7,152","335,698","1,751,540"
Cotopaxi,Confirmed Eruption,1878 Aug 23,2,,Historical Observations,1878 Aug 24,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
Lateiki,Confirmed Eruption,1878 Apr,2,,Historical Observations,Unknown,-19.18,-174.87,43 m,Tonga,Submarine,18,18,18,"7,907"
"Fournaise, Piton de la",Confirmed Eruption,1878 Mar 14,0,,Historical Observations,1878 Mar 30,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Hekla,Confirmed Eruption,1878 Feb 27,2,East of Hekla (Krakagigar),Historical Observations,1878 Apr,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Isluga,Confirmed Eruption,1878 Feb,2,,Historical Observations,Unknown,-19.15,-68.83,5550 m,Chile,Stratovolcano,1,703,"5,961","32,205"
Rabaul,Confirmed Eruption,1878 Jan 30,3,Vulcan Island and Tavurvur,Historical Observations,1878 Feb 26 ± 2 days,-4.271,152.203,688 m,Papua New Guinea,Pyroclastic shield,"3,311","43,531","199,361","252,121"
Lautaro,Uncertain Eruption,1878 Jan 18,1,, ,[ Unknown ],-49.019,-73.504,3542 m,Chile,Stratovolcano,0,0,46,"2,365"
Planchon-Peteroa,Confirmed Eruption,1878,2,Peteroa,Historical Observations,Unknown,-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Santa Ana,Uncertain Eruption,1878,2,, ,[ Unknown ],13.853,-89.63,2381 m,El Salvador,Stratovolcano,489,"21,653","1,240,131","6,486,880"
Izalco,Confirmed Eruption,1878,--,,Historical Observations,Unknown,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Ulawun,Confirmed Eruption,1878,2,,Historical Observations,Unknown,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Langila,Confirmed Eruption,1878,2,Crater 2,Historical Observations,Unknown,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Meru,Confirmed Eruption,1878,2,Dome NW of Ash Cone,Historical Observations,Unknown,-3.244,36.75,4550 m,Tanzania,Stratovolcano,0,"2,506","828,942","2,375,631"
Semeru,Confirmed Eruption,1878,2,,Historical Observations,Unknown,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Merapi,Confirmed Eruption,1878,2,,Historical Observations,1879 Jun 20,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Vsevidof,Confirmed Eruption,1878,2,West flank fissure ?,Historical Observations,Unknown,53.13,-168.693,2149 m,United States,Stratovolcano,0,0,6,6
