volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Etorofu-Yakeyama [Grozny Group],Confirmed Eruption,2013 Feb 16,2,Etorofu-Yake-yama / Ivan Grozny,Historical Observations,2013 Apr 4,45.012,147.871,1158 m,Japan - administered by Russia,Complex(es),0,39,"2,417","6,361"
Mariana Back-Arc Segment at 15.5°N,Confirmed Eruption,2013 Feb 13,0,Along a 10 km N-S line at 15.4°N,Historical Observations,2015 Dec 1 (in or before),15.406,144.506,-4100 m,United States,Submarine,,,,
Karkar,Confirmed Eruption,2013 Jan 29,3,,Historical Observations,2013 Feb 26,-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Sangay,Confirmed Eruption,2013 Jan 25,2,,Historical Observations,2013 May 24,-2.005,-78.341,5286 m,Ecuador,Stratovolcano,231,"1,675","15,130","1,355,275"
Gamkonora,Uncertain Eruption,2013 Jan 23,1,, ,[ 2013 May 27 ],1.38,127.53,1635 m,Indonesia,Stratovolcano,"3,354","12,744","61,376","627,128"
Rabaul,Confirmed Eruption,2013 Jan 19,2,Tavurvur,Historical Observations,2014 Mar 11,-4.271,152.203,688 m,Papua New Guinea,Pyroclastic shield,"3,311","43,531","199,361","252,121"
Colima,Confirmed Eruption,2013 Jan 6,2,Summit crater,Historical Observations,2017 Mar 7,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
San Cristobal,Confirmed Eruption,2012 Dec 26,2,,Historical Observations,2012 Dec 28,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Copahue,Confirmed Eruption,2012 Dec 22,2,Agrio Crater,Historical Observations,2013 Dec 10,-37.856,-71.183,2953 m,Chile-Argentina,Stratovolcano,88,555,"3,042","138,414"
Langila,Confirmed Eruption,2012 Dec 1,1,,Historical Observations,2012 Dec 5,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Tolbachik,Confirmed Eruption,2012 Nov 27,4,Tolbachinsky Dol,Historical Observations,2013 Sep 5 ± 10 days,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Tongariro,Confirmed Eruption,2012 Nov 21,2,Upper Te Maari Craters,Historical Observations,2012 Nov 21,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Villarrica,Uncertain Eruption,2012 Nov 14,1,, ,[ 2012 Nov 14 (?) ],-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Chirpoi,Confirmed Eruption,2012 Nov 11,0,Snow,Historical Observations,2016 Oct 18 (?),46.532,150.871,742 m,Russia,Caldera,1,1,3,491
Ulawun,Confirmed Eruption,2012 Nov 6,1,,Historical Observations,2012 Dec 11,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Pagan,Confirmed Eruption,2012 Oct 30,2,North Pagan,Historical Observations,2012 Dec 11 (?),18.13,145.8,570 m,United States,Stratovolcano(es),0,0,0,0
Rincon de la Vieja,Confirmed Eruption,2012 Oct 17,1,Crater lake,Historical Observations,2012 Oct 17,10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
Raung,Confirmed Eruption,2012 Oct 16,3,,Historical Observations,2013 Jan 6,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Paluweh,Confirmed Eruption,2012 Oct 8,2,Rokatenda,Historical Observations,2013 Oct 31 ± 7 days,-8.32,121.708,875 m,Indonesia,Stratovolcano,446,446,"5,284","548,803"
Alaid,Confirmed Eruption,2012 Oct 5,2,Summit crater,Historical Observations,2012 Dec 12,50.861,155.565,2285 m,Russia,Stratovolcano,0,64,64,"2,887"
Marapi,Confirmed Eruption,2012 Sep 26,1,,Historical Observations,2012 Sep 26,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Gamalama,Confirmed Eruption,2012 Sep 15,1,Summit crater,Historical Observations,2012 Sep 17,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Lokon-Empung,Confirmed Eruption,2012 Sep 15,2,Tompaluan,Historical Observations,2013 Sep 9,1.358,124.792,1580 m,Indonesia,Stratovolcano(es),"12,183","75,684","942,160","1,583,346"
San Cristobal,Confirmed Eruption,2012 Sep 8,2,,Historical Observations,2012 Sep 15,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Heard,Confirmed Eruption,2012 Sep 5,0,Mawson Peak,Historical Observations,2021 Dec 9,-53.106,73.513,2745 m,Australia,Stratovolcano,0,0,0,0
Klyuchevskoy,Confirmed Eruption,2012 Sep 1,1,,Historical Observations,2013 Jan 28 ± 3 days,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Soputan,Confirmed Eruption,2012 Aug 26,3,,Historical Observations,2012 Sep 19,1.112,124.737,1785 m,Indonesia,Stratovolcano,"4,724","69,991","501,336","1,696,768"
Etorofu-Yakeyama [Grozny Group],Confirmed Eruption,2012 Aug 16,2,Etorofu-Yake-yama / Ivan Grozny,Historical Observations,2012 Aug 25,45.012,147.871,1158 m,Japan - administered by Russia,Complex(es),0,39,"2,417","6,361"
Whakaari/White Island,Confirmed Eruption,2012 Aug 7,2,1978/90 Crater Complex,Historical Observations,2013 Oct 11,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Tongariro,Confirmed Eruption,2012 Aug 6,2,Upper Te Maari Craters,Historical Observations,2012 Aug 7,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Monowai,Confirmed Eruption,2012 Aug 3,0,,Hydrophonic,2012 Aug 4,-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Langila,Uncertain Eruption,2012 Jul 21,0,, ,[ 2012 Jul 21 ],-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Havre Seamount,Confirmed Eruption,2012 Jul 17,1,,Historical Observations,2012 Jul 19,-31.08,-179.033,-897 m,New Zealand,Submarine,,,,
Karangetang,Confirmed Eruption,2012 May 14,2,,Historical Observations,2013 Sep 5,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Galeras,Confirmed Eruption,2012 May 13,2,Summit crater,Historical Observations,2014 Jan 30 ± 1 days,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Sirung,Confirmed Eruption,2012 May 8,2,,Historical Observations,2012 May 12,-8.508,124.13,862 m,Indonesia,Complex,"5,966","19,334","69,744","418,756"
Ulawun,Confirmed Eruption,2012 May 7,1,,Historical Observations,2012 May 31,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Witori,Confirmed Eruption,2012 May 3,2,Pago,Historical Observations,2012 Jul 11,-5.576,150.516,724 m,Papua New Guinea,Caldera,"24,509","24,509","37,824","145,382"
Masaya,Confirmed Eruption,2012 Apr 30,1,Santiago Crater,Historical Observations,2012 Jun 8,11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
Marapi,Confirmed Eruption,2012 Mar 1,1,,Historical Observations,2012 May 18,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
"Ruiz, Nevado del",Confirmed Eruption,2012 Feb 22,3,Arenas Crater,Historical Observations,2013 Jul 12 (?),4.892,-75.324,5279 m,Colombia,Stratovolcano,"3,849","20,146","507,608","4,252,435"
Rincon de la Vieja,Confirmed Eruption,2012 Feb 19,1,Crater lake,Historical Observations,2012 Apr 14,10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
Kanaga,Confirmed Eruption,2012 Feb 18,2,,Historical Observations,2012 Feb 18,51.923,-177.168,1307 m,United States,Stratovolcano,0,0,0,0
Ioto,Confirmed Eruption,2012 Feb 10,1,Asodai,Historical Observations,2012 May 2,24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Karkar,Confirmed Eruption,2012 Feb 1,3,,Historical Observations,2012 Feb 1,-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Turrialba,Confirmed Eruption,2012 Jan 12,2,West Crater (SE flank),Historical Observations,2012 Jan 18,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Callaqui,Uncertain Eruption,2012 Jan 2,--,, ,[ 2012 Jan 2 ],-37.92,-71.45,3164 m,Chile,Stratovolcano,56,294,"4,354","400,426"
Lewotolok,Confirmed Eruption,2012 Jan 2,1,Summit,Historical Observations,2012 Jan 14,-8.274,123.508,1431 m,Indonesia,Stratovolcano,"4,390","10,032","159,023","695,083"
Zubair Group,Confirmed Eruption,2011 Dec 18,2,Sholan Island,Historical Observations,2012 Jan 12,15.05,42.18,191 m,Yemen,Shield,7,7,7,"671,171"
Kerinci,Confirmed Eruption,2011 Dec 15,1,,Historical Observations,2011 Dec 15,-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
Gamalama,Confirmed Eruption,2011 Dec 5,2,,Historical Observations,2011 Dec 23,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Tungurahua,Confirmed Eruption,2011 Nov 27,3,,Historical Observations,2016 Mar 16,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Nyamulagira,Confirmed Eruption,2011 Nov 6,2,NW flank,Historical Observations,2012 Mar 16 (?),-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Klyuchevskoy,Uncertain Eruption,2011 Nov 2,--,, ,[ 2011 Nov 2 ],56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
"Hudson, Cerro",Confirmed Eruption,2011 Oct 26,2,S and SE edge of the caldera,Historical Observations,2011 Nov 1,-45.9,-72.97,1905 m,Chile,Stratovolcano,0,12,28,"81,642"
Hierro,Confirmed Eruption,2011 Oct 10,2,"Submarine S flank, Tagaro cone",Historical Observations,2012 Mar 5,27.73,-18.03,1500 m,Spain,Shield,"20,321","20,321","20,321","43,696"
Gaua,Confirmed Eruption,2011 Sep 17,1,Mt. Garat,Historical Observations,2011 Oct 10,-14.27,167.5,797 m,Vanuatu,Stratovolcano,166,"1,200","2,848","8,834"
Rincon de la Vieja,Confirmed Eruption,2011 Aug 22,1,Crater lake,Historical Observations,2011 Sep 27,10.83,-85.324,1916 m,Costa Rica,Complex,271,"1,428","78,668","659,105"
San Cristobal,Confirmed Eruption,2011 Aug 21,1,,Historical Observations,2011 Oct 23,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Marapi,Confirmed Eruption,2011 Aug 3,2,,Historical Observations,2011 Oct 12,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Krakatau,Confirmed Eruption,2011 Jul 31,2,Anak Krakatau,Historical Observations,2012 Sep 9 ± 1 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
Langila,Uncertain Eruption,2011 Jul 28,0,, ,[ 2011 Jul 28 ],-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Cleveland,Confirmed Eruption,2011 Jul 19,2,Summit crater,Historical Observations,2015 Aug 18,52.825,-169.944,1730 m,United States,Stratovolcano,0,0,0,9
Soputan,Confirmed Eruption,2011 Jul 3,3,,Historical Observations,2011 Aug 15,1.112,124.737,1785 m,Indonesia,Stratovolcano,"4,724","69,991","501,336","1,696,768"
Lokon-Empung,Confirmed Eruption,2011 Jun 26,2,Tompaluan,Historical Observations,2012 May 1,1.358,124.792,1580 m,Indonesia,Stratovolcano(es),"12,183","75,684","942,160","1,583,346"
"Lengai, Ol Doinyo",Confirmed Eruption,2011 Jun 22,0,North Crater,Historical Observations,2014 Jul 15 ± 10 days,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Nabro,Confirmed Eruption,2011 Jun 13,4,,Historical Observations,2012 Jun 3 (?),13.37,41.7,2218 m,Eritrea,Stratovolcano,24,145,"2,713","26,881"
Sangay,Confirmed Eruption,2011 Jun 6,2,,Historical Observations,2012 Sep 19,-2.005,-78.341,5286 m,Ecuador,Stratovolcano,231,"1,675","15,130","1,355,275"
Puyehue-Cordon Caulle,Confirmed Eruption,2011 Jun 4,5,"Cordón Caulle, N of the 1960 eruption fissure",Historical Observations,2012 Apr 21 (?),-40.59,-72.117,2236 m,Chile,Stratovolcano,129,783,"7,163","515,357"
Ambae,Confirmed Eruption,2011 Jun 4,1,Lake Manaro,Historical Observations,2011 Jul 10,-15.389,167.835,1496 m,Vanuatu,Shield,73,"1,279","4,326","73,308"
Grimsvotn,Confirmed Eruption,2011 May 21,4,SW part of the caldera,Historical Observations,2011 May 28,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Asosan,Confirmed Eruption,2011 May 15,1,Naka-dake,Historical Observations,2011 Jun 9,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Semeru,Confirmed Eruption,2011 May 13,2,Jonggring Seloko,Historical Observations,2012 Jul 20 (?),-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Pagan,Confirmed Eruption,2011 Apr 23,2,North Pagan,Historical Observations,2011 Sep 1 (?),18.13,145.8,570 m,United States,Stratovolcano(es),0,0,0,0
Tungurahua,Confirmed Eruption,2011 Apr 20,2,,Historical Observations,2011 May 26,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Axial Seamount,Confirmed Eruption,2011 Apr 6,0,E caldera rim to 10 km S,Historical Observations,2011 Apr 12,45.95,-130,-1410 m,Undersea Features,Submarine,0,0,0,0
Galeras,Uncertain Eruption,2011 Mar 31,--,Summit crater, ,[ 2011 Apr 1 ],1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Klyuchevskoy,Confirmed Eruption,2011 Mar 30,1,,Historical Observations,2011 Jul 3,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Rabaul,Confirmed Eruption,2011 Mar 29,2,Tavurvur,Historical Observations,2011 Aug 12,-4.271,152.203,688 m,Papua New Guinea,Pyroclastic shield,"3,311","43,531","199,361","252,121"
Karangetang,Confirmed Eruption,2011 Mar 11,2,,Historical Observations,2011 Aug 13,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Telica,Confirmed Eruption,2011 Mar 7,2,,Historical Observations,2011 Jun 14,12.606,-86.84,1036 m,Nicaragua,Stratovolcano(es),"1,079","21,990","327,294","2,982,538"
Lokon-Empung,Confirmed Eruption,2011 Feb 22,1,Tompaluan,Historical Observations,2011 Feb 22,1.358,124.792,1580 m,Indonesia,Stratovolcano(es),"12,183","75,684","942,160","1,583,346"
Planchon-Peteroa,Confirmed Eruption,2011 Feb 17,3,Peteroa,Historical Observations,2011 Jun 26 ± 1 days,-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Kirishimayama,Confirmed Eruption,2011 Jan 19,2,Shinmoe-dake,Historical Observations,2011 Sep 7,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Turrialba,Confirmed Eruption,2011 Jan 14,1,,Historical Observations,2011 Jan 14,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Dallol,Confirmed Eruption,2011 Jan 4,0,Dallol crater,Historical Observations,2011 Jan 4 ± 3 days,14.242,40.3,-48 m,Ethiopia,Explosion crater(s),461,670,"2,372","820,823"
Tengger Caldera,Confirmed Eruption,2010 Nov 26,3,Bromo,Historical Observations,2011 Jun 13,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Tungurahua,Confirmed Eruption,2010 Nov 22,3,,Historical Observations,2011 Jan 2,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Kizimen,Confirmed Eruption,2010 Nov 11,3,,Historical Observations,2013 Sep 13 (?),55.131,160.32,2334 m,Russia,Stratovolcano,0,26,197,"5,564"
Bulusan,Confirmed Eruption,2010 Nov 6,2,Summit crater,Historical Observations,2011 May 13,12.769,124.056,1535 m,Philippines,Stratovolcano(es),"2,789","74,286","518,705","3,360,418"
Merapi,Confirmed Eruption,2010 Oct 26,4,,Historical Observations,2012 Jul 15,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Krakatau,Confirmed Eruption,2010 Oct 25,2,Anak Krakatau,Historical Observations,2011 Mar 9 ± 8 days,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
"Fournaise, Piton de la",Confirmed Eruption,2010 Oct 14,1,"Near the Château Fort crater, about 1.5 km SE of the Dolomieu crater rim",Historical Observations,2010 Dec 10,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Sarychev Peak,Uncertain Eruption,2010 Sep 20,2,, ,[ 2010 Sep 20 ],48.092,153.2,1496 m,Russia,Stratovolcano,17,143,143,148
Barren Island,Confirmed Eruption,2010 Sep 17,2,,Historical Observations,2011 Jun 22,12.278,93.858,354 m,India,Stratovolcano,645,645,645,"5,035"
Cleveland,Uncertain Eruption,2010 Sep 12,2,, ,[ 2010 Sep 26 ],52.825,-169.944,1730 m,United States,Stratovolcano,0,0,0,9
Planchon-Peteroa,Confirmed Eruption,2010 Sep 6,2,Peteroa,Historical Observations,2010 Oct 13,-35.223,-70.568,3977 m,Chile,Stratovolcano(es),6,48,"1,345","634,959"
Sinabung,Confirmed Eruption,2010 Aug 27,2,,Historical Observations,2010 Sep 18 (?),3.17,98.392,2460 m,Indonesia,Stratovolcano,997,"13,801","163,630","7,646,863"
Etna,Confirmed Eruption,2010 Aug 25,1,Bocca Nuova (BN),Historical Observations,2013 Apr 27,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Galeras,Confirmed Eruption,2010 Aug 25,2,,Historical Observations,2010 Aug 25,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Manam,Confirmed Eruption,2010 Aug 10,2,"South Crater, Main Crater",Historical Observations,2013 Dec 15 (in or after),-4.08,145.037,1807 m,Papua New Guinea,Stratovolcano,"1,106","2,553","24,364","180,402"
Karangetang,Confirmed Eruption,2010 Aug 6,3,,Historical Observations,2010 Dec 16 (?) ± 15 days,2.781,125.407,1797 m,Indonesia,Stratovolcano,892,"4,478","11,066","65,667"
Turrialba,Uncertain Eruption,2010 Jul 24,2,, ,[ 2010 Aug 15 ],10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Rabaul,Confirmed Eruption,2010 Jul 23,1,Tavurvur,Historical Observations,2010 Jul 25,-4.271,152.203,688 m,Papua New Guinea,Pyroclastic shield,"3,311","43,531","199,361","252,121"
Ubinas,Uncertain Eruption,2010 Jul 18,1,, ,[ 2010 Jul 18 ],-16.355,-70.903,5672 m,Peru,Stratovolcano,180,"1,195","14,607","1,136,785"
Ebeko,Confirmed Eruption,2010 Jul 2,1,,Historical Observations,2010 Jul 9 ± 7 days,50.686,156.014,1103 m,Russia,Stratovolcano,0,267,"1,076","3,098"
Ekarma,Confirmed Eruption,2010 Jun 30,2,Upper SW flank,Historical Observations,2010 Aug 10 (?),48.958,153.93,1170 m,Russia,Stratovolcano,0,0,1,26
Ioto,Uncertain Eruption,2010 Jun 19,1,, ,[ 2010 Jun 19 ],24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
San Cristobal,Confirmed Eruption,2010 Jun 9,2,,Historical Observations,2011 Jan 13,12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Gorely,Confirmed Eruption,2010 Jun 6,1,,Historical Observations,2010 Jun 22 (?),52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Cleveland,Confirmed Eruption,2010 May 30,2,,Historical Observations,2010 Jun 2 (?),52.825,-169.944,1730 m,United States,Stratovolcano,0,0,0,9
South Sarigan Seamount,Confirmed Eruption,2010 May 27,3,,Historical Observations,2010 May 29,16.58,145.78,-184 m,United States,Submarine,,,,
Ulawun,Confirmed Eruption,2010 May 26,2,,Historical Observations,2011 May 27,-5.05,151.33,2334 m,Papua New Guinea,Stratovolcano,30,"1,801","10,577","61,018"
Bezymianny,Confirmed Eruption,2010 May 21,3,,Historical Observations,2021 Dec 9 (continuing),55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Pagan,Confirmed Eruption,2010 May 3,1,North Pagan,Historical Observations,2010 Aug 11,18.13,145.8,570 m,United States,Stratovolcano(es),0,0,0,0
Miyakejima,Confirmed Eruption,2010 Apr 11,1,,Historical Observations,2010 Jul 21,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
Etna,Confirmed Eruption,2010 Apr 8,2,SE Crater,Historical Observations,2010 Apr 8,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Kirishimayama,Confirmed Eruption,2010 Mar 30,1,Shinmoe-dake,Historical Observations,2010 Jul 10,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Eyjafjallajokull,Confirmed Eruption,2010 Mar 20,4,ENE flank (Fimmvörduháls) and summit,Historical Observations,2010 Jun 23,63.633,-19.633,1651 m,Iceland,Stratovolcano,0,4,786,"18,516"
Karkar,Uncertain Eruption,2010 Feb 25,1,, ,[ 2010 Feb 26 ],-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Fukutoku-Oka-no-Ba,Confirmed Eruption,2010 Feb 3,1,,Historical Observations,2010 Apr 8 (?),24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Semeru,Confirmed Eruption,2010 Jan 5,2,Jonggring Seloko,Historical Observations,2010 Nov 29,-8.108,112.922,3657 m,Indonesia,Stratovolcano,"2,686","8,375","1,022,197","20,098,931"
Turrialba,Confirmed Eruption,2010 Jan 5,2,SW crater,Historical Observations,2010 Mar 7 (?),10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Nyamulagira,Confirmed Eruption,2010 Jan 2,1,Summit caldera and SSE flank,Historical Observations,2010 Jan 29,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Tungurahua,Confirmed Eruption,2010 Jan 1,3,,Historical Observations,2010 Jul 29,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Bezymianny,Confirmed Eruption,2009 Dec 17,3,,Historical Observations,2010 Feb 16 (?),55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Concepcion,Confirmed Eruption,2009 Dec 11,1,,Historical Observations,2011 Mar 12,11.538,-85.622,1700 m,Nicaragua,Stratovolcano,"14,072","28,900","92,378","2,266,903"
Villarrica,Confirmed Eruption,2009 Nov 22,1,,Historical Observations,2012 Apr 20,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Poas,Confirmed Eruption,2009 Nov 16,1,,Historical Observations,2014 Oct 13,10.2,-84.233,2697 m,Costa Rica,Stratovolcano,"1,947","11,107","950,796","3,411,023"
Kirishimayama,Uncertain Eruption,2009 Nov 15,1,Shinmoe-dake, ,[ 2009 Nov 15 ],31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
"Fournaise, Piton de la",Confirmed Eruption,2009 Nov 5,1,Dolomieu crater and east flank,Historical Observations,2010 Jan 12,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Cleveland,Confirmed Eruption,2009 Oct 2,2,,Historical Observations,2009 Dec 12 (?),52.825,-169.944,1730 m,United States,Stratovolcano,0,0,0,9
Gaua,Confirmed Eruption,2009 Sep 27,2,Mt. Garat,Historical Observations,2010 Jun 19,-14.27,167.5,797 m,Vanuatu,Stratovolcano,166,"1,200","2,848","8,834"
Dieng Volcanic Complex,Confirmed Eruption,2009 Sep 27,1,Sileri Crater,Historical Observations,2009 Sep 27,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Langila,Confirmed Eruption,2009 Sep 16,2,Crater 2,Historical Observations,2010 Feb 16 (?) ± 15 days,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Mayon,Confirmed Eruption,2009 Sep 15,2,,Historical Observations,2010 Jan 1 (?),13.257,123.685,2462 m,Philippines,Stratovolcano,"4,350","248,448","1,166,441","4,142,375"
San Cristobal,Confirmed Eruption,2009 Sep 6,2,,Historical Observations,2009 Dec 26 (?),12.702,-87.004,1745 m,Nicaragua,Stratovolcano,208,"7,876","351,227","2,002,579"
Kolokol Group,Uncertain Eruption,2009 Aug 26,2,Berg, ,[ Unknown ],46.042,150.083,1328 m,Russia,Stratovolcano,2,2,128,375
Klyuchevskoy,Confirmed Eruption,2009 Aug 1,2,,Historical Observations,2010 Dec 20 (?),56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Manda Hararo,Confirmed Eruption,2009 Jun 28,2,,Historical Observations,2009 Jul 1 (?),12.17,40.82,600 m,Ethiopia,Shield(s),191,857,"7,455","419,204"
Cleveland,Confirmed Eruption,2009 Jun 25,2,,Historical Observations,2009 Jun 25,52.825,-169.944,1730 m,United States,Stratovolcano,0,0,0,9
Sarychev Peak,Confirmed Eruption,2009 Jun 11,4,,Historical Observations,2009 Jul 16 (?) ± 15 days,48.092,153.2,1496 m,Russia,Stratovolcano,17,143,143,148
Monowai,Confirmed Eruption,2009 May 4,0,,Hydrophonic,2009 Dec 16 ± 4 days,-25.887,-177.188,-132 m,New Zealand,Submarine,0,0,0,0
Rinjani,Confirmed Eruption,2009 May 2,2,NE flank of Gunung Barujari,Historical Observations,2010 May 23,-8.42,116.47,3726 m,Indonesia,Stratovolcano,"10,289","55,594","1,374,441","3,555,330"
Sangeang Api,Uncertain Eruption,2009 May 1,--,, ,[ 2009 Jun 3 ],-8.2,119.07,1912 m,Indonesia,Complex,204,"1,155","39,301","809,132"
Karkar,Uncertain Eruption,2009 May 1,--,, ,[ Unknown ],-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Slamet,Confirmed Eruption,2009 Apr 21,1,,Historical Observations,2009 Jun 22 (?),-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Pagan,Uncertain Eruption,2009 Apr 15,2,North Pagan, ,[ Unknown ],18.13,145.8,570 m,United States,Stratovolcano(es),0,0,0,0
Fernandina,Confirmed Eruption,2009 Apr 10,2,SW flank (400 m),Historical Observations,2009 Apr 28 (?),-0.37,-91.55,1476 m,Ecuador,Shield,129,129,208,"1,972"
Miyakejima,Confirmed Eruption,2009 Apr 1,1,,Historical Observations,2009 Apr 1,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
Kerinci,Confirmed Eruption,2009 Apr 1,1,,Historical Observations,2009 Jun 19 (?),-1.697,101.264,3800 m,Indonesia,Stratovolcano,304,"33,878","264,107","1,437,454"
