volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Katla,Confirmed Eruption,0920 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Gran Canaria,Confirmed Eruption,0920 BCE,--,Jabalobos,Radiocarbon (corrected),Unknown,28,-15.58,1950 m,Spain,Fissure vent(s),"1,101","8,049","697,199","1,119,998"
Sollipulli,Confirmed Eruption,0920 BCE,5,SW caldera rim (Alpehué crater),Radiocarbon (uncorrected),Unknown,-38.97,-71.52,2282 m,Chile,Caldera,"2,971","2,971","8,904","510,741"
Azufral,Confirmed Eruption,0930 BCE,4,,Radiocarbon (uncorrected),Unknown,1.08,-77.68,4070 m,Colombia,Stratovolcano,"4,334","40,657","387,292","1,817,609"
Fujisan,Confirmed Eruption,0930 BCE,5,"Upper SE flank, Tephra layer Zu",Radiocarbon (uncorrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Khodutka,Confirmed Eruption,0930 BCE,5,"WNW flank (Khodutkinsky maar), KHD tephra",Radiocarbon (corrected),Unknown,52.062,157.711,2039 m,Russia,Stratovolcano(es),0,0,187,"3,525"
Ischia,Confirmed Eruption,0930 BCE,--,"SE of Selva del Napolitano, CaT tephra",Radiocarbon (corrected),Unknown,40.73,13.897,789 m,Italy,Complex,"18,669","20,210","383,661","5,729,354"
Andahua-Orcopampa,Confirmed Eruption,0940 BCE,--,Cerro Maurus I,Radiocarbon (uncorrected),Unknown,-15.42,-72.33,4713 m,Peru,Pyroclastic cone(s),"10,317","10,317","16,541","171,897"
Terceira,Confirmed Eruption,0940 BCE,--,Santa Barbara NW flank (Lagoinha dome),Radiocarbon (uncorrected),Unknown,38.73,-27.32,1023 m,Portugal,Stratovolcano(es),"2,928","12,299","55,425","81,512"
Flores,Confirmed Eruption,0950 BCE,--,Caldeira Comprida,Radiocarbon (uncorrected),Unknown,39.462,-31.216,914 m,Portugal,Stratovolcano(es),"1,054","4,560","5,825","5,865"
Hierro,Confirmed Eruption,0950 BCE,--,East flank (Soliman),Radiocarbon (uncorrected),Unknown,27.73,-18.03,1500 m,Spain,Shield,"20,321","20,321","20,321","43,696"
"Azul, Cerro",Confirmed Eruption,0950 BCE,0,,Surface Exposure,Unknown,-0.92,-91.408,1640 m,Ecuador,Shield,220,220,314,"1,936"
"Watt, Morne",Confirmed Eruption,0950 BCE,--,NE of Watt Mtn (Valley of Desolation),Radiocarbon (uncorrected),Unknown,15.307,-61.305,1224 m,Dominica,Stratovolcano(es),"1,818","35,821","63,178","545,352"
Cuicocha,Confirmed Eruption,0950 BCE,--,,Radiocarbon (uncorrected),Unknown,0.308,-78.364,3246 m,Ecuador,Caldera,"178,815","178,815","364,146","3,193,683"
Vulcano,Confirmed Eruption,0950 BCE,0,Fossa,Uranium-series,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Akademia Nauk,Confirmed Eruption,0950 BCE,--,"North of Karymsky Lake, Tephra layer SC",Radiocarbon (corrected),Unknown,53.98,159.45,1180 m,Russia,Stratovolcano(es),3,3,615,"12,484"
Miyakejima,Confirmed Eruption,0950 BCE,4,"Hatchodaira caldera, S flank (Furumio maar)",Tephrochronology,Unknown,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
Azumayama,Confirmed Eruption,0950 BCE,--,"Issaikyo, Az-JP4 tephra",Radiocarbon (corrected),Unknown,37.735,140.244,1949 m,Japan,Stratovolcano(es),128,907,"548,195","4,877,648"
Sheveluch,Confirmed Eruption,0950 BCE,5,,Radiocarbon (corrected),Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Mauna Loa,Confirmed Eruption,0950 BCE,0,Mokuaweoweo,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Sand Mountain Field,Confirmed Eruption,0950 BCE,4,,Magnetism,Unknown,44.38,-121.93,1664 m,United States,Pyroclastic cone(s),89,89,"1,574","519,291"
Tecuamburro,Confirmed Eruption,0960 BCE,--,NW flank (Ixpaco Crater),Radiocarbon (uncorrected),Unknown,14.156,-90.407,1845 m,Guatemala,Stratovolcano,"1,939","29,560","313,834","6,874,746"
Antillanca Volcanic Complex,Confirmed Eruption,0960 BCE,5,,Radiocarbon (corrected),Unknown,-40.783,-72.15,1979 m,Chile,Stratovolcano(es),87,521,"5,986","530,586"
Soufriere Guadeloupe,Confirmed Eruption,0980 BCE,--,,Radiocarbon (corrected),Unknown,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Puyehue-Cordon Caulle,Confirmed Eruption,0990 BCE,--,,Tephrochronology,Unknown,-40.59,-72.117,2236 m,Chile,Stratovolcano,129,783,"7,163","515,357"
Katla,Confirmed Eruption,0990 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Kujusan,Confirmed Eruption,0990 BCE,4,"Komekubo crater, Tephra layer KA",Radiocarbon (corrected),Unknown,33.086,131.249,1791 m,Japan,Stratovolcano(es),"1,667","11,771","181,541","7,815,706"
Krasheninnikov,Confirmed Eruption,1000 BCE,3,Northern cone,Radiocarbon (corrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Medicine Lake,Confirmed Eruption,1000 BCE,--,"SE flank, Burnt Lava flow",Radiocarbon (corrected),Unknown,41.611,-121.554,2412 m,United States,Shield,0,0,254,"120,685"
Changbaishan,Uncertain Eruption,1000 BCE,--,, ,[ Unknown ],41.98,128.08,2744 m,China-North Korea,Stratovolcano,268,"1,833","29,476","1,660,355"
Snaefellsjokull,Confirmed Eruption,1000 BCE,2,NW flank (Raudhólar),Radiocarbon (uncorrected),Unknown,64.8,-23.783,1446 m,Iceland,Stratovolcano,9,129,"2,264","11,820"
Tungurahua,Confirmed Eruption,1010 BCE,5,,Radiocarbon (uncorrected),Unknown,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Gran Canaria,Confirmed Eruption,1010 BCE,--,Pinos de Gáldar,Radiocarbon (corrected),Unknown,28,-15.58,1950 m,Spain,Fissure vent(s),"1,101","8,049","697,199","1,119,998"
Sheveluch,Confirmed Eruption,1010 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
St. Helens,Confirmed Eruption,1010 BCE,--,,Radiocarbon (corrected),Unknown,46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Kizimen,Confirmed Eruption,1010 BCE,--,,Tephrochronology,Unknown,55.131,160.32,2334 m,Russia,Stratovolcano,0,26,197,"5,564"
Fujisan,Confirmed Eruption,1010 BCE,--,Tephra unit SYP3,Radiocarbon (corrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Taupo,Confirmed Eruption,1010 BCE,4,"4 km NW of Te Kohaiakahu Point, Unit V",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Merapi,Confirmed Eruption,1010 BCE,--,,Radiocarbon (corrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Taveuni,Confirmed Eruption,1020 BCE,2,,Tephrochronology,Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Atitlan,Confirmed Eruption,1020 BCE,--,,Radiocarbon (uncorrected),Unknown,14.583,-91.186,3535 m,Guatemala,Stratovolcano(es),"2,303","70,431","664,649","8,029,695"
Belknap,Confirmed Eruption,1030 BCE,0,Little Belknap,Radiocarbon (corrected),Unknown,44.285,-121.841,2095 m,United States,Shield(s),0,0,"6,518","362,091"
Fujisan,Confirmed Eruption,1030 BCE,4,NW flank (Omuro-yama),Tephrochronology,Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Redoubt,Confirmed Eruption,1040 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
San Salvador,Discredited Eruption,1040 BCE,--,, ,[ Unknown ],13.734,-89.294,1893 m,El Salvador,Stratovolcano,"29,514","800,780","2,857,563","6,366,833"
Brennisteinsfjoll,Confirmed Eruption,1040 BCE,2,Eldborg at Brennisteinsfjöllum,Radiocarbon (uncorrected),Unknown,63.933,-21.783,610 m,Iceland,Crater rows,"33,526","33,526","163,469","203,012"
Apoyeque,Confirmed Eruption,1050 BCE,4,Los Cedros Tephra,Tephrochronology,Unknown,12.242,-86.342,518 m,Nicaragua,Pyroclastic shield,"2,369","116,718","1,342,581","3,445,854"
Cotopaxi,Confirmed Eruption,1050 BCE,4,Tephra layer I2,Tephrochronology,Unknown,-0.677,-78.436,5911 m,Ecuador,Stratovolcano,251,"7,299","152,139","3,631,492"
"Bravo, Cerro",Confirmed Eruption,1050 BCE,4,CB6 tephra,Tephrochronology,Unknown,5.091,-75.293,3985 m,Colombia,Stratovolcano,"1,679","4,916","538,690","3,929,468"
Tenerife,Confirmed Eruption,1050 BCE,--,NW rift zone (Montaña de Cascajo),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
"Pleiades, The",Confirmed Eruption,1050 BCE,--,NE of Mount Pleiones (Taygete Cone),Potassium-Argon,Unknown,-72.67,165.5,3040 m,Antarctica,Stratovolcano,0,0,0,0
Redoubt,Confirmed Eruption,1050 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Tanaga,Confirmed Eruption,1050 BCE,0,Sajaka One,Ar/Ar,Unknown,51.885,-178.146,1806 m,United States,Stratovolcano(es),0,0,0,0
Klyuchevskoy,Confirmed Eruption,1050 BCE,--,,Tephrochronology,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Buzzard Creek,Confirmed Eruption,1050 BCE,2,,Radiocarbon (uncorrected),Unknown,64.062,-148.433,830 m,United States,Tuff ring(s),0,0,12,"79,489"
Adams Seamount,Confirmed Eruption,1050 BCE,0,,Potassium-Argon,Unknown,-25.37,-129.27,-39 m,Undersea Features,Submarine,0,0,0,44
Northern EPR at 9.8°N,Confirmed Eruption,1050 BCE,0,East Pacific Rise (9.5 deg N),Uranium-series,Unknown,9.83,-104.3,-2500 m,Undersea Features,Submarine,0,0,0,0
Hakoneyama,Confirmed Eruption,1050 BCE,--,"NE of Kamiyama, Hk-Ow1 tephra",Tephrochronology,Unknown,35.233,139.021,1438 m,Japan,Complex,"14,140","53,755","1,543,563","30,282,197"
Chokaisan,Confirmed Eruption,1050 BCE,0,West flank (Saruana crater),Tephrochronology,Unknown,39.099,140.049,2236 m,Japan,Stratovolcano(es),131,707,"185,681","2,301,576"
Iwakisan,Confirmed Eruption,1050 BCE,--,Summit and central lava dome,Tephrochronology,Unknown,40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Izu-Oshima,Confirmed Eruption,1050 BCE,--,Tephra layers O13 to O11,Tephrochronology,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Krasheninnikov,Confirmed Eruption,1050 BCE,--,Northern cone,Radiocarbon (corrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Khodutka,Confirmed Eruption,1050 BCE,4,NW flank of Priemysh volcano,Tephrochronology,Unknown,52.062,157.711,2039 m,Russia,Stratovolcano(es),0,0,187,"3,525"
Esan,Confirmed Eruption,1050 BCE,--,"NW E-san, Es-2 tephra",Tephrochronology,Unknown,41.805,141.166,618 m,Japan,Lava dome(s),"1,734","5,831","33,197","916,560"
Yoteizan,Confirmed Eruption,1050 BCE,--,NW flank (Hangetsu-ko),Tephrochronology,Unknown,42.827,140.812,1888 m,Japan,Stratovolcano,205,"19,419","80,006","2,988,960"
Taupo,Confirmed Eruption,1050 BCE,4,"5 km NE of Motutaiko Island, Unit U",Radiocarbon (corrected),Unknown,-38.82,176,760 m,New Zealand,Caldera,"21,456","21,456","26,674","161,966"
Loloru,Confirmed Eruption,1050 BCE,--,,Radiocarbon (uncorrected),Unknown,-6.52,155.62,1887 m,Papua New Guinea,Pyroclastic shield,1,173,"26,075","97,088"
Tinakula,Confirmed Eruption,1050 BCE,--,,Radiocarbon (uncorrected),Unknown,-10.386,165.804,796 m,Solomon Islands,Stratovolcano,0,19,19,"20,155"
Etna,Confirmed Eruption,1050 BCE,--,South flank (Monte Salto del Cane),Radiocarbon (uncorrected),Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Pinatubo,Confirmed Eruption,1050 BCE,6,,Radiocarbon (corrected),Unknown,15.13,120.35,1486 m,Philippines,Stratovolcano,725,"3,808","1,148,684","21,875,048"
Aira,Confirmed Eruption,1050 BCE,--,Kannonzaki lava,Magnetism,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Marsili,Confirmed Eruption,1050 BCE,--,TEPH01,Radiocarbon (corrected),Unknown,39.284,14.399,-779 m,Italy,Submarine,,,,
Krysuvik-Trolladyngja,Confirmed Eruption,1060 BCE,0,Sandfellskofagigir,Radiocarbon (uncorrected),Unknown,63.917,-22.067,360 m,Iceland,Crater rows,"29,070","29,070","164,484","195,915"
Bliznetsy,Confirmed Eruption,1060 BCE,1,,Radiocarbon (uncorrected),Unknown,57.35,161.37,265 m,Russia,Lava cone,0,4,155,"3,822"
Redoubt,Confirmed Eruption,1080 BCE,--,,Tephrochronology,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Hualalai,Confirmed Eruption,1080 BCE,0,,Radiocarbon (uncorrected),Unknown,19.692,-155.87,2523 m,United States,Shield,"35,906","35,906","46,959","166,240"
Tacana,Confirmed Eruption,1080 BCE,--,,Radiocarbon (corrected),Unknown,15.132,-92.109,4064 m,Mexico-Guatemala,Stratovolcano,"3,032","20,932","598,594","4,523,701"
Pantelleria,Confirmed Eruption,1080 BCE,--,Hingeline vent system,Radiocarbon (uncorrected),Unknown,36.77,12.02,836 m,Italy,Shield,"6,561","10,985","12,403","142,817"
Villarrica,Confirmed Eruption,1080 BCE,--,FP-B unit,Radiocarbon (uncorrected),Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Unknown Source,Confirmed Eruption,1084 BCE,--,,,,,,,,,,,,
Kikai,Confirmed Eruption,1090 BCE,2,Inamura-dake,Radiocarbon (uncorrected),Unknown,30.793,130.305,704 m,Japan,Caldera,152,152,152,"1,002,905"
Taveuni,Confirmed Eruption,1100 BCE,2,,Tephrochronology,Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
St. Helens,Confirmed Eruption,1100 BCE,--,,Radiocarbon (corrected),Unknown,46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Redoubt,Confirmed Eruption,1100 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Karymsky,Confirmed Eruption,1100 BCE,--,,Radiocarbon (corrected),Unknown,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Aogashima,Confirmed Eruption,1100 BCE,--,NNW flank,Tephrochronology,Unknown,32.458,139.759,423 m,Japan,Stratovolcano,232,232,232,"8,559"
Hekla,Confirmed Eruption,1100 BCE,5,H3 tephra,Radiocarbon (corrected),Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Parinacota,Confirmed Eruption,1100 BCE,--,South flank (lower Volcanes de Ajata),Surface Exposure,Unknown,-18.166,-69.142,6336 m,Chile-Bolivia,Stratovolcano,18,123,"3,442","63,717"
Turrialba,Confirmed Eruption,1120 BCE,--,,Tephrochronology,Unknown,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Kusatsu-Shiranesan,Confirmed Eruption,1120 BCE,4,Moto-Shirane,Radiocarbon (uncorrected),Unknown,36.618,138.528,2165 m,Japan,Stratovolcano(es),"4,485","14,296","434,049","5,947,593"
Asamayama,Confirmed Eruption,1130 BCE,--,,Tephrochronology,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Medicine Lake,Confirmed Eruption,1130 BCE,0,Lower north flank (Black Crater),Radiocarbon (corrected),Unknown,41.611,-121.554,2412 m,United States,Shield,0,0,254,"120,685"
Taranaki,Confirmed Eruption,1130 BCE,--,"Fanthams Peak, Manganui Tephra",Tephrochronology,Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Kuchinoerabujima,Confirmed Eruption,1140 BCE,--,Furudake,Radiocarbon (corrected),Unknown,30.443,130.217,657 m,Japan,Stratovolcano(es),"1,544","1,698","5,348","149,518"
Haleakala,Confirmed Eruption,1140 BCE,--,"SW rift zone, Auwahi flow",Radiocarbon (uncorrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Colima,Confirmed Eruption,1140 BCE,--,,Radiocarbon (uncorrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Michoacan-Guanajuato,Confirmed Eruption,1140 BCE,--,Cerro el Zoyate,Radiocarbon (corrected),Unknown,19.85,-101.75,3860 m,Mexico,Pyroclastic cone(s),"5,783,287","5,783,287","5,783,287","5,783,287"
Hualalai,Confirmed Eruption,1150 BCE,0,NW rift zone (0.7 km NW of Luamakami),Radiocarbon (uncorrected),Unknown,19.692,-155.87,2523 m,United States,Shield,"35,906","35,906","46,959","166,240"
Shasta,Confirmed Eruption,1150 BCE,--,,Radiocarbon (uncorrected),Unknown,41.409,-122.193,4317 m,United States,Stratovolcano,0,35,"19,785","265,016"
Redoubt,Confirmed Eruption,1150 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Koniuji,Confirmed Eruption,1150 BCE,--,,Ar/Ar,Unknown,52.22,-175.13,273 m,United States,Stratovolcano,0,0,0,173
Izu-Tobu,Confirmed Eruption,1150 BCE,4,Kawagodaira,Radiocarbon (corrected),Unknown,34.9,139.098,1406 m,Japan,Pyroclastic cone(s),"5,886","61,727","447,660","17,928,355"
Hachijojima,Confirmed Eruption,1150 BCE,--,SE flank of Nishi-yama (Kanda-yama),Tephrochronology,Unknown,33.137,139.766,854 m,Japan,Stratovolcano(es),"11,275","13,560","13,564","14,082"
Hakkodasan,Confirmed Eruption,1150 BCE,1,"O-dake, Hk-3 tephra",Radiocarbon (corrected),Unknown,40.659,140.877,1585 m,Japan,Stratovolcano(es),225,730,"476,624","1,921,667"
Iwatesan,Confirmed Eruption,1150 BCE,--,Nishi-Iwate,Radiocarbon (uncorrected),Unknown,39.853,141.001,2038 m,Japan,Complex,439,"18,462","415,920","2,976,795"
Krasheninnikov,Confirmed Eruption,1150 BCE,--,Northern cone,Radiocarbon (corrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Unzendake,Confirmed Eruption,1150 BCE,--,Fugendake-Sancho,Thermoluminescence,Unknown,32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Savai'i,Confirmed Eruption,1150 BCE,--,,Radiocarbon (corrected),Unknown,-13.612,-172.525,1858 m,Samoa,Shield,0,59,"34,215","188,465"
Cuicocha,Confirmed Eruption,1150 BCE,5,,Radiocarbon (uncorrected),Unknown,0.308,-78.364,3246 m,Ecuador,Caldera,"178,815","178,815","364,146","3,193,683"
Hekla,Confirmed Eruption,1150 BCE,--,Vatnafjöll (Hraunhalsshraun),Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Torfajokull,Confirmed Eruption,1150 BCE,--,N of caldera (Domadalshraun),Tephrochronology,Unknown,63.892,-19.122,1280 m,Iceland,Stratovolcano,0,0,7,"16,304"
Unknown Source,Confirmed Eruption,1150 BCE,--,,,,,,,,,,,,
Tenerife,Confirmed Eruption,1150 BCE,--,Teide SW flank (Los Gemelos),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Katla,Confirmed Eruption,1160 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Galeras,Confirmed Eruption,1160 BCE,2,,Radiocarbon (corrected),Unknown,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Zuni-Bandera,Confirmed Eruption,1170 BCE,0,McCartys flow,Radiocarbon (corrected),Unknown,34.8,-108,2550 m,United States,Volcanic field,18,18,246,"54,738"
Colima,Confirmed Eruption,1170 BCE,--,,Radiocarbon (corrected),Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
"Malinche, La",Confirmed Eruption,1170 BCE,--,,Radiocarbon (uncorrected),Unknown,19.231,-98.032,4461 m,Mexico,Stratovolcano,46,"2,769","2,324,232","8,225,539"
Cobb Segment,Confirmed Eruption,1180 BCE,--,,Uranium-series,Unknown,46.88,-129.33,-2100 m,Canada,Submarine,0,0,0,0
St. Helens,Confirmed Eruption,1180 BCE,--,Pm layer,Radiocarbon (corrected),Unknown,46.2,-122.18,2549 m,United States,Stratovolcano,78,427,"2,221","2,173,101"
Merapi,Confirmed Eruption,1180 BCE,4,Bakalan tephra,Radiocarbon (uncorrected),Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Gran Canaria,Confirmed Eruption,1180 BCE,--,Montañón Negro,Radiocarbon (corrected),Unknown,28,-15.58,1950 m,Spain,Fissure vent(s),"1,101","8,049","697,199","1,119,998"
Katla,Confirmed Eruption,1190 BCE,--,,Tephrochronology,Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Taranaki,Confirmed Eruption,1190 BCE,--,,Radiocarbon (uncorrected),Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Unknown Source,Confirmed Eruption,1192 BCE,--,,,,,,,,,,,,
Flores,Confirmed Eruption,1200 BCE,--,Caldeira Funda de Lajes,Radiocarbon (uncorrected),Unknown,39.462,-31.216,914 m,Portugal,Stratovolcano(es),"1,054","4,560","5,825","5,865"
Fremrinamar,Confirmed Eruption,1200 BCE,--,Kraeduborgir (Burfellshraun),Tephrochronology,Unknown,65.416,-16.666,970 m,Iceland,Stratovolcano,0,0,476,"19,143"
Bardarbunga,Confirmed Eruption,1200 BCE,--,"Veidivötn (Burfellshraun, Drekahraun)",Tephrochronology,Unknown,64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Taveuni,Confirmed Eruption,1200 BCE,2,,Tephrochronology,Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Raoul Island,Confirmed Eruption,1200 BCE,4,"SW part of Raoul caldera, Oneraki tephra",Radiocarbon (uncorrected),Unknown,-29.27,-177.92,516 m,New Zealand,Stratovolcano,0,0,0,0
"Haylan, Jabal",Confirmed Eruption,1200 BCE,0,West of Sirwan,Anthropology,Unknown,15.4,45.1,1550 m,Yemen,Volcanic field,"225,754","225,754","225,754","4,164,209"
Naolinco Volcanic Field,Confirmed Eruption,1200 BCE,--,Rincón de Chapultepec,Radiocarbon (corrected),Unknown,19.67,-96.75,2000 m,Mexico,Pyroclastic cone(s),"108,824","108,824","739,767","4,184,323"
Ichinsky,Confirmed Eruption,1200 BCE,--,,Tephrochronology,Unknown,55.678,157.718,3596 m,Russia,Stratovolcano,0,0,34,"2,670"
Izu-Oshima,Confirmed Eruption,1200 BCE,--,Tephra layer O14,Tephrochronology,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Aogashima,Confirmed Eruption,1200 BCE,--,,Radiocarbon (corrected),Unknown,32.458,139.759,423 m,Japan,Stratovolcano,232,232,232,"8,559"
Hakoneyama,Confirmed Eruption,1200 BCE,2,NW side of Kami-yama (Kanmuriga-take),Radiocarbon (corrected),Unknown,35.233,139.021,1438 m,Japan,Complex,"14,140","53,755","1,543,563","30,282,197"
Myokosan,Confirmed Eruption,1200 BCE,--,,Tephrochronology,Unknown,36.891,138.114,2454 m,Japan,Stratovolcano,"1,563","11,033","561,142","4,118,863"
Redoubt,Confirmed Eruption,1210 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Katla,Confirmed Eruption,1220 BCE,3,Tephra layer MN,Radiocarbon (corrected),Unknown,63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Guagua Pichincha,Confirmed Eruption,1230 BCE,--,,Radiocarbon (corrected),Unknown,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Villarrica,Confirmed Eruption,1230 BCE,4,Chaimilla,Radiocarbon (uncorrected),Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Haleakala,Confirmed Eruption,1240 BCE,--,Upper SW rift zone (~2800 m),Radiocarbon (corrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
"Ruiz, Nevado del",Confirmed Eruption,1245 BCE,--,ENE flank ? (Alto la Piramide ?),Radiocarbon (uncorrected),Unknown,4.892,-75.324,5279 m,Colombia,Stratovolcano,"3,849","20,146","507,608","4,252,435"
Arenal,Confirmed Eruption,1250 BCE,4,Tephra layer AR-9/ET-9,Radiocarbon (corrected),Unknown,10.463,-84.703,1670 m,Costa Rica,Stratovolcano,"3,429","15,643","96,512","3,027,485"
Aguilera,Confirmed Eruption,1250 BCE,5,A1 tephra,Radiocarbon (corrected),Unknown,-50.33,-73.75,2546 m,Chile,Stratovolcano,0,0,103,"5,698"
"Negra, Sierra",Confirmed Eruption,1250 BCE,0,SE flank,Radiocarbon (uncorrected),Unknown,-0.83,-91.17,1124 m,Ecuador,Shield,408,408,983,"9,884"
Hekla,Confirmed Eruption,1250 BCE,--,"NE flank, Vatnafjöll",Tephrochronology,Unknown,63.983,-19.666,1490 m,Iceland,Stratovolcano,0,0,298,"22,845"
Askja,Confirmed Eruption,1250 BCE,0,Litladynga and Askja,Tephrochronology,Unknown,65.033,-16.783,1080 m,Iceland,Stratovolcano,0,0,0,"13,028"
Gran Canaria,Confirmed Eruption,1250 BCE,--,Fagajesto,Radiocarbon (corrected),Unknown,28,-15.58,1950 m,Spain,Fissure vent(s),"1,101","8,049","697,199","1,119,998"
Candlemas Island,Confirmed Eruption,1250 BCE,--,S Sandwich Is (probably Candlemass),Ice Core,Unknown,-57.08,-26.67,550 m,United Kingdom,Stratovolcano,0,0,0,0
Jordan Craters,Confirmed Eruption,1250 BCE,2,Coffeepot Crater,Radiocarbon (uncorrected),Unknown,43.147,-117.46,1473 m,United States,Volcanic field,0,0,28,"232,946"
Hachijojima,Confirmed Eruption,1250 BCE,--,Nishi-yama,Tephrochronology,Unknown,33.137,139.766,854 m,Japan,Stratovolcano(es),"11,275","13,560","13,564","14,082"
Miyakejima,Confirmed Eruption,1250 BCE,3,TBS tephra,Tephrochronology,Unknown,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
