volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Etna,Confirmed Eruption,1792 May 25,3,"Summit, SE flank (2825-1500 m)",Historical Observations,1793 May 26 ± 5 days,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Etna,Confirmed Eruption,1792 Mar,2,"Central Crater, west slope",Historical Observations,1792 May 24,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Makushin,Uncertain Eruption,1792 Feb 14,--,, ,[ Unknown ],53.891,-166.923,1800 m,United States,Stratovolcano,0,0,"3,437","3,850"
Unzendake,Confirmed Eruption,1792 Feb 10,2,"Fugen-dake (summit, NNE), Mayu-yama",Historical Observations,1792 Jul 22,32.761,130.299,1483 m,Japan,Complex,"6,979","76,424","444,737","7,313,362"
Pelee,Confirmed Eruption,1792 Jan 22,1,Upper Rivière Claire valley,Historical Observations,1792 Apr (?),14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Calbuco,Confirmed Eruption,1792,--,,Historical Observations,Unknown,-41.33,-72.618,1974 m,Chile,Stratovolcano,70,871,"32,265","575,233"
Aira,Uncertain Eruption,1792,2,Minami-dake, ,[ Unknown ],31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Tofua,Confirmed Eruption,1792,0,,Historical Observations,Unknown,-19.75,-175.07,515 m,Tonga,Caldera,"1,556","1,556","1,556","8,789"
Gareloi,Confirmed Eruption,1792,2,,Historical Observations,Unknown,51.79,-178.794,1573 m,United States,Stratovolcano,0,0,0,0
Semisopochnoi,Uncertain Eruption,1792,--,Cerberus, ,[ Unknown ],51.93,179.58,1221 m,United States,Stratovolcano,0,0,0,0
Izu-Oshima,Confirmed Eruption,1792,2,Mihara-yama,Historical Observations,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Aira,Confirmed Eruption,1791 Sep 11,2,Minami-dake,Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Klyuchevskoy,Confirmed Eruption,1791 Aug,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Tanaga,Uncertain Eruption,1791 Jun 7,--,, ,[ Unknown ],51.885,-178.146,1806 m,United States,Stratovolcano(es),0,0,0,0
"Fournaise, Piton de la",Confirmed Eruption,1791 Jun 5,2,"Dolomieu, Mamelon Central ?",Historical Observations,1791 Jul 27 (?),-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Rabaul,Confirmed Eruption,1791 May 22,2,Tavurvur,Historical Observations,Unknown,-4.271,152.203,688 m,Papua New Guinea,Pyroclastic shield,"3,311","43,531","199,361","252,121"
Klyuchevskoy,Confirmed Eruption,1791 Apr,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Etna,Confirmed Eruption,1791 Feb,2,Central Crater,Historical Observations,1791 Sep,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Telica,Confirmed Eruption,1791 Jan 24,--,,Historical Observations,Unknown,12.606,-86.84,1036 m,Nicaragua,Stratovolcano(es),"1,079","21,990","327,294","2,982,538"
Fonualei,Confirmed Eruption,1791,2,,Historical Observations,Unknown,-18.023,-174.317,188 m,Tonga,Stratovolcano,71,71,91,"17,857"
Merapi,Confirmed Eruption,1791,2,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
Gareloi,Confirmed Eruption,1791,2,,Historical Observations,Unknown,51.79,-178.794,1573 m,United States,Stratovolcano,0,0,0,0
Kilauea,Confirmed Eruption,1790 Nov,4,Kilauea Caldera (Keanakakoi ash),Historical Observations,Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Iwakisan,Confirmed Eruption,1790 Oct 9,2,,Historical Observations,Unknown,40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Aira,Confirmed Eruption,1790 Jul 29,2,Minami-dake,Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Makushin,Uncertain Eruption,1790 Jun 7,--,, ,[ Unknown ],53.891,-166.923,1800 m,United States,Stratovolcano,0,0,"3,437","3,850"
Vsevidof,Uncertain Eruption,1790 May 30,--,, ,[ Unknown ],53.13,-168.693,2149 m,United States,Stratovolcano,0,0,6,6
Osorno,Confirmed Eruption,1790 Mar 9,2,SE base,Historical Observations,1791 Dec 26 ± 5 days,-41.105,-72.496,2659 m,Chile,Stratovolcano,88,674,"11,964","655,492"
Villarrica,Confirmed Eruption,1790 Jan,1,,Historical Observations,1801,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Oshima-Oshima,Confirmed Eruption,1790 Jan,2,Nishi-yama,Historical Observations,Unknown,41.51,139.367,732 m,Japan,Stratovolcano,6,6,6,"88,023"
Chirpoi,Confirmed Eruption,1790,--,Snow,Historical Observations,Unknown,46.532,150.871,742 m,Russia,Caldera,1,1,3,491
Alaid,Confirmed Eruption,1790,4,,Historical Observations,1793,50.861,155.565,2285 m,Russia,Stratovolcano,0,64,64,"2,887"
Pavlof,Confirmed Eruption,1790,2,,Historical Observations,Unknown,55.417,-161.894,2493 m,United States,Stratovolcano,0,0,0,"3,002"
Shishaldin,Uncertain Eruption,1790,--,, ,[ Unknown ],54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Akutan,Uncertain Eruption,1790,--,, ,[ Unknown ],54.134,-165.986,1303 m,United States,Stratovolcano,0,24,233,"4,361"
Gareloi,Confirmed Eruption,1790,2,,Historical Observations,Unknown,51.79,-178.794,1573 m,United States,Stratovolcano,0,0,0,0
Semisopochnoi,Uncertain Eruption,1790,--,Cerberus, ,[ Unknown ],51.93,179.58,1221 m,United States,Stratovolcano,0,0,0,0
Kanaga,Discredited Eruption,1790,--,, ,[ 1791 ],51.923,-177.168,1307 m,United States,Stratovolcano,0,0,0,0
Tolbachik,Confirmed Eruption,1790,2,,Historical Observations,Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Kilauea,Confirmed Eruption,1790,0,Kilauea Caldera (Keanakakoi ash),Historical Observations,Unknown,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Mono Lake Volcanic Field,Confirmed Eruption,1790,--,Paoha Island,Tephrochronology,Unknown,38,-119.03,2121 m,United States,Pyroclastic cone(s),"1,066","1,066","1,491","65,028"
Taal,Confirmed Eruption,1790,2,,Historical Observations,Unknown,14.002,120.993,311 m,Philippines,Caldera,"717,090","717,090","2,380,326","24,814,047"
Late,Confirmed Eruption,1790,2,NE flank?,Historical Observations,Unknown,-18.806,-174.65,540 m,Tonga,Stratovolcano,158,158,158,"17,190"
Mahawu,Confirmed Eruption,1789 Dec 31,2,,Historical Observations,Unknown,1.352,124.865,1299 m,Indonesia,Stratovolcano,"18,618","111,852","878,193","1,503,109"
Klyuchevskoy,Confirmed Eruption,1789 Dec 1,2,,Historical Observations,1790 Feb,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
"Fournaise, Piton de la",Confirmed Eruption,1789 Jun,2,East side of summit cone and Bory crater,Historical Observations,1789 Jul,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Barren Island,Confirmed Eruption,1789 Mar 24,2,,Historical Observations,Unknown,12.278,93.858,354 m,India,Stratovolcano,645,645,645,"5,035"
Tolbachik,Confirmed Eruption,1789,2,,Historical Observations,Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Avachinsky,Uncertain Eruption,1789,--,, ,[ Unknown ],53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Izu-Oshima,Confirmed Eruption,1789,2,Mihara-yama,Historical Observations,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Klyuchevskoy,Confirmed Eruption,1788 Aug,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Klyuchevskoy,Confirmed Eruption,1788 Feb,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Tolbachik,Confirmed Eruption,1788,2,,Historical Observations,Unknown,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Mahawu,Confirmed Eruption,1788,--,,Historical Observations,Unknown,1.352,124.865,1299 m,Indonesia,Stratovolcano,"18,618","111,852","878,193","1,503,109"
Maipo,Uncertain Eruption,1788,--,, ,[ Unknown ],-34.164,-69.832,5323 m,Chile-Argentina,Caldera,"3,916","3,916","8,221","1,684,481"
San Miguel,Confirmed Eruption,1787 Sep 21,2,"Summit, north and SE flanks",Historical Observations,1787 Sep 23,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Klyuchevskoy,Confirmed Eruption,1787 Sep,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
"Misti, El",Confirmed Eruption,1787 Jul 28,1,,Historical Observations,1787 Oct 10,-16.294,-71.409,5822 m,Peru,Stratovolcano,82,"1,507","918,280","1,052,408"
"Fournaise, Piton de la",Confirmed Eruption,1787 Jun 14,2,Bory,Historical Observations,1787 Aug 1,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Etna,Confirmed Eruption,1787 Jun 4,4,Central Crater,Historical Observations,1787 Aug 11,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Barren Island,Confirmed Eruption,1787 May 12,2,,Historical Observations,Unknown,12.278,93.858,354 m,India,Stratovolcano,645,645,645,"5,035"
Osorezan,Confirmed Eruption,1787,--,,Historical Observations,Unknown,41.279,141.12,878 m,Japan,Stratovolcano,"11,577","42,590","80,028","1,714,622"
Bandaisan,Confirmed Eruption,1787,2,,Historical Observations,Unknown,37.601,140.072,1816 m,Japan,Stratovolcano,"5,923","17,608","327,454","4,709,782"
Villarrica,Confirmed Eruption,1787,2,,Historical Observations,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Tutupaca,Confirmed Eruption,1787,2,,Historical Observations,1789,-17.026,-70.372,5801 m,Peru,Stratovolcano(es),18,"1,125","21,124","213,931"
Merapi,Confirmed Eruption,1786 Jul 17,1,,Historical Observations,Unknown,-7.54,110.446,2910 m,Indonesia,Stratovolcano,"49,205","185,849","4,348,473","24,728,414"
"Fournaise, Piton de la",Confirmed Eruption,1786 Jun 5,2,,Historical Observations,1786 Aug 4 (in or after),-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Amukta,Confirmed Eruption,1786 Jun,3,,Historical Observations,1791,52.5,-171.252,1066 m,United States,Stratovolcano,0,0,0,0
Seguam,Confirmed Eruption,1786,--,,Historical Observations,1790,52.315,-172.51,1054 m,United States,Stratovolcano(es),0,0,0,0
Iliamna,Uncertain Eruption,1786,--,, ,[ Unknown ],60.032,-153.09,3053 m,United States,Stratovolcano,0,0,1,"7,564"
Shasta,Discredited Eruption,1786,--,, ,[ Unknown ],41.409,-122.193,4317 m,United States,Stratovolcano,0,35,"19,785","265,016"
Oshima-Oshima,Uncertain Eruption,1786,2,Nishi-yama, ,[ Unknown ],41.51,139.367,732 m,Japan,Stratovolcano,6,6,6,"88,023"
Asuncion,Discredited Eruption,1786,--,, ,[ Unknown ],19.671,145.406,857 m,United States,Stratovolcano,0,0,0,0
Vulcano,Uncertain Eruption,1786,3,Fossa, ,[ Unknown ],38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Dieng Volcanic Complex,Confirmed Eruption,1786,2,Butak Petarangan (Butak),Historical Observations,Unknown,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Soputan,Confirmed Eruption,1785 Dec 31,2,,Historical Observations,Unknown,1.112,124.737,1785 m,Indonesia,Stratovolcano,"4,724","69,991","501,336","1,696,768"
Aira,Confirmed Eruption,1785 Nov 20,2,,Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Klyuchevskoy,Confirmed Eruption,1785 Nov,2,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Cayambe,Confirmed Eruption,1785 Feb,2,Upper SE flank,Historical Observations,1786 Mar,0.029,-77.986,5790 m,Ecuador,Compound,70,"1,148","109,630","3,154,986"
Fogo,Confirmed Eruption,1785 Jan 24,2,North caldera floor,Historical Observations,1785 Feb 25,14.95,-24.35,2829 m,Cape Verde,Stratovolcano,189,"13,254","37,650","267,298"
Almolonga,Discredited Eruption,1785,--,, ,[ Unknown ],14.797,-91.519,3173 m,Guatemala,Stratovolcano,"91,323","287,487","1,126,942","6,828,403"
Kueishantao,Confirmed Eruption,1785,0,,Historical Observations,Unknown,24.841,121.953,361 m,Taiwan,Stratovolcano,1,"6,523","471,596","10,011,370"
Kelud,Confirmed Eruption,1785,2,,Historical Observations,Unknown,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
"Misti, El",Confirmed Eruption,1784 Jul 9,2,,Historical Observations,Unknown,-16.294,-71.409,5822 m,Peru,Stratovolcano,82,"1,507","918,280","1,052,408"
Sabancaya,Confirmed Eruption,1784 Jul,--,,Historical Observations,Unknown,-15.787,-71.857,5960 m,Peru,Stratovolcano(es),51,526,"12,678","1,052,517"
Wrangell,Uncertain Eruption,1784 Jul,2,, ,[ Unknown ],62.006,-144.017,4278 m,United States,Shield,0,0,0,"1,844"
Soufriere St. Vincent,Confirmed Eruption,1784 Mar,0,,Historical Observations,Unknown,13.33,-61.18,1220 m,Saint Vincent and the Grenadines,Stratovolcano,"1,491","15,327","103,882","291,476"
Hokkaido-Komagatake,Uncertain Eruption,1784 Feb 8,2,, ,[ Unknown ],42.063,140.677,1131 m,Japan,Stratovolcano,173,"23,091","234,213","962,081"
Hualalai,Confirmed Eruption,1784,0,"NW rift zone (1400-1900 m), Kaupulehu flow",Historical Observations,Unknown,19.692,-155.87,2523 m,United States,Shield,"35,906","35,906","46,959","166,240"
Great Sitkin,Uncertain Eruption,1784,--,, ,[ Unknown ],52.076,-176.13,1740 m,United States,Stratovolcano,0,0,0,0
Vsevidof,Uncertain Eruption,1784,--,, ,[ Unknown ],53.13,-168.693,2149 m,United States,Stratovolcano,0,0,6,6
"Fournaise, Piton de la",Confirmed Eruption,1784,2,,Historical Observations,1785,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Ubinas,Confirmed Eruption,1784,2,,Historical Observations,Unknown,-16.355,-70.903,5672 m,Peru,Stratovolcano,180,"1,195","14,607","1,136,785"
Iwakisan,Uncertain Eruption,1783 Dec 3,2,, ,[ Unknown ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Aira,Confirmed Eruption,1783 Sep 3,3,,Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Vesuvius,Confirmed Eruption,1783 Aug 18,3,Summit and SW flank (550-300 m),Historical Observations,1794 Jul 5,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Izalco,Confirmed Eruption,1783 Jul,0,,Historical Observations,Unknown,13.813,-89.633,1950 m,El Salvador,Stratovolcano,937,"55,665","1,272,308","6,415,818"
Asamayama,Confirmed Eruption,1783 May 9,4,,Historical Observations,1783 Aug 5,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Reykjanes,Confirmed Eruption,1783 May 1,3,Reykjaneshryggur (Nyey),Historical Observations,1783 Aug 15 ± 60 days,63.817,-22.717,140 m,Iceland,Crater rows,"13,995","13,995","15,542","192,922"
Grimsvotn,Confirmed Eruption,1783 May,4,Lakagigar (Skaftar) and Grímsvötn,Historical Observations,1785 May 26 (?),64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Kolbeinsey Ridge,Discredited Eruption,1783,--,, ,[ Unknown ],66.67,-18.5,5 m,Iceland,Submarine,0,0,282,"6,146"
Izu-Oshima,Confirmed Eruption,1783,2,Mihara-yama,Historical Observations,1786,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Kurikomayama,Uncertain Eruption,1783,--,, ,[ Unknown ],38.961,140.788,1627 m,Japan,Stratovolcano,226,"1,081","104,165","4,615,592"
Kanaga,Confirmed Eruption,1783,--,,Historical Observations,1787 (?),51.923,-177.168,1307 m,United States,Stratovolcano,0,0,0,0
Ararat,Uncertain Eruption,1783,--,, ,[ Unknown ],39.7,44.3,5165 m,Turkey,Stratovolcano,25,"1,239","135,563","2,811,646"
Iwakisan,Confirmed Eruption,1782 Dec 1,2,,Historical Observations,1783 Mar 12,40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Iwakisan,Uncertain Eruption,1782 Apr 12,2,South flank, ,[ Unknown ],40.656,140.303,1625 m,Japan,Stratovolcano,918,"13,229","465,065","1,617,801"
Aira,Confirmed Eruption,1782 Jan 18,2,NE flank (offshore),Historical Observations,Unknown,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Hood,Confirmed Eruption,1781 Oct 15,--,Crater Rock,Dendrochronology,1801 (?),45.374,-121.695,3426 m,United States,Stratovolcano,0,850,"9,721","2,067,520"
Etna,Confirmed Eruption,1781 Mar,2,Central Crater,Historical Observations,1781 May 10,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Lateiki,Confirmed Eruption,1781,2,,Historical Observations,Unknown,-19.18,-174.87,43 m,Tonga,Submarine,18,18,18,"7,907"
Fonuafo'ou,Uncertain Eruption,1781,0,, ,[ Unknown ],-20.32,-175.42,-17 m,Tonga,Submarine,302,302,532,"69,016"
Gamalama,Uncertain Eruption,1781,--,, ,[ Unknown ],0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Asosan,Confirmed Eruption,1781,1,Naka-dake,Historical Observations,1788,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Tungurahua,Uncertain Eruption,1781,2,, ,[ Unknown ],-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Colima,Confirmed Eruption,1780 Nov 26,2,,Historical Observations,Unknown,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Aogashima,Confirmed Eruption,1780 Jul 27,3,"Maru-yama, SW part of Ikenosawa crater",Historical Observations,1785 May (?),32.458,139.759,423 m,Japan,Stratovolcano,232,232,232,"8,559"
Etna,Confirmed Eruption,1780 Apr 20,2,"Summit, S & SSW flanks (2360-1850 m)",Historical Observations,1780 Jul (?),37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Vulcano,Confirmed Eruption,1780,2,Fossa,Historical Observations,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Fonualei,Uncertain Eruption,1780,--,, ,[ Unknown ],-18.023,-174.317,188 m,Tonga,Stratovolcano,71,71,91,"17,857"
Guntur,Confirmed Eruption,1780,2,,Historical Observations,Unknown,-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Salak,Confirmed Eruption,1780,2,Kawah Ratu,Historical Observations,Unknown,-6.72,106.73,2211 m,Indonesia,Stratovolcano,"1,367","80,578","2,675,904","38,154,252"
Kita-Ioto,Confirmed Eruption,1780,0,Funka-Asane,Historical Observations,Unknown,25.424,141.284,792 m,Japan,Stratovolcano,158,162,162,"1,210"
Kolokol Group,Confirmed Eruption,1780,2,,Historical Observations,Unknown,46.042,150.083,1328 m,Russia,Stratovolcano,2,2,128,375
Akan,Confirmed Eruption,1780,1,"Me-Akan, Ponmachineshiri Po-11 tephra",Historical Observations,Unknown,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Villarrica,Confirmed Eruption,1780,1,,Historical Observations,Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Tutupaca,Uncertain Eruption,1780,2,Volcano Uncertain: reported from Tutupaca, ,[ 1780 ],-17.026,-70.372,5801 m,Peru,Stratovolcano(es),18,"1,125","21,124","213,931"
Aira,Confirmed Eruption,1779 Nov 8,4,"NE flank, off NE coast, south flank",Historical Observations,1781 May,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Asamayama,Uncertain Eruption,1779 Sep,--,, ,[ Unknown ],36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Avachinsky,Confirmed Eruption,1779 Jun 15,3,,Historical Observations,1779 Jun 16,53.256,158.836,2717 m,Russia,Stratovolcano,0,0,"180,016","270,205"
Moyorodake [Medvezhia],Confirmed Eruption,1778 Dec 31,2,Kudriavy,Historical Observations,Unknown,45.389,148.838,1124 m,Japan - administered by Russia,Stratovolcano,11,42,600,"4,333"
Raikoke,Confirmed Eruption,1778,4,,Historical Observations,Unknown,48.292,153.25,551 m,Russia,Stratovolcano,0,0,134,142
Redoubt,Discredited Eruption,1778,--,, ,[ Unknown ],60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Iliamna,Confirmed Eruption,1778,--,,Historical Observations,1779,60.032,-153.09,3053 m,United States,Stratovolcano,0,0,1,"7,564"
Banda Api,Confirmed Eruption,1778,2,,Historical Observations,Unknown,-4.523,129.881,596 m,Indonesia,Caldera,"5,682","5,682","5,810","5,810"
Izu-Oshima,Confirmed Eruption,1777 Aug 31,3,"Mihara-yama & flanks, Tephra layer Y1",Historical Observations,1779,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Asamayama,Confirmed Eruption,1777,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Guntur,Confirmed Eruption,1777,2,,Historical Observations,Unknown,-7.143,107.84,2249 m,Indonesia,Complex,"4,652","218,012","3,412,038","24,486,191"
Villarrica,Confirmed Eruption,1777,1,,Historical Observations,1779,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Tungurahua,Uncertain Eruption,1777,2,, ,[ Unknown ],-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Opala,Confirmed Eruption,1776 Oct 23,2,,Historical Observations,Unknown,52.543,157.339,2439 m,Russia,Caldera,22,22,50,"58,949"
Zhupanovsky,Confirmed Eruption,1776 Oct,2,,Historical Observations,Unknown,53.589,159.15,2899 m,Russia,Compound,0,0,153,"267,080"
Asamayama,Confirmed Eruption,1776 Sep 5,2,,Historical Observations,Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Tungurahua,Confirmed Eruption,1776 Jan 3,2,,Historical Observations,Unknown,-1.467,-78.442,5023 m,Ecuador,Stratovolcano,476,"20,990","183,640","1,571,744"
Wudalianchi,Confirmed Eruption,1776,2,Laoheishan,Historical Observations,Unknown,48.722,126.15,597 m,China,Volcanic field,"57,885","57,885","136,201","2,164,526"
Little Sitkin,Confirmed Eruption,1776,1,,Historical Observations,Unknown,51.95,178.543,1174 m,United States,Stratovolcano,0,0,0,0
Dieng Volcanic Complex,Uncertain Eruption,1776,--,, ,[ Unknown ],-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Kelud,Confirmed Eruption,1776,2,,Historical Observations,Unknown,-7.935,112.314,1730 m,Indonesia,Stratovolcano,279,"50,901","2,087,876","24,999,627"
Etna,Confirmed Eruption,1776,--,Central Crater,Historical Observations,Unknown,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
"Fournaise, Piton de la",Confirmed Eruption,1776,0,SE rift zone (Piton Takamaka),Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Gamalama,Confirmed Eruption,1775 Aug 20,3,Summit and NW flank (100 m),Historical Observations,1775 Nov 6,0.8,127.33,1715 m,Indonesia,Stratovolcano(es),"103,429","204,820","308,691","536,972"
Pacaya,Confirmed Eruption,1775 Jul 1,3,Cerro Chino (SW flank and summit),Historical Observations,1775 Jul 23 (in or after),14.382,-90.601,2569 m,Guatemala,Complex,"4,250","53,579","2,454,482","7,033,094"
Ciremai,Confirmed Eruption,1775 Jan 4,2,,Historical Observations,Unknown,-6.895,108.408,3039 m,Indonesia,Stratovolcano,915,"67,377","3,058,015","25,718,820"
Tengger Caldera,Uncertain Eruption,1775,--,Bromo, ,[ Unknown ],-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Banda Api,Confirmed Eruption,1775,2,,Historical Observations,Unknown,-4.523,129.881,596 m,Indonesia,Caldera,"5,682","5,682","5,810","5,810"
Lokon-Empung,Confirmed Eruption,1775,3,Empung,Historical Observations,Unknown,1.358,124.792,1580 m,Indonesia,Stratovolcano(es),"12,183","75,684","942,160","1,583,346"
"Fournaise, Piton de la",Confirmed Eruption,1775,2,East side of summit cone,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Tullu Moye,Confirmed Eruption,1775,--,Giano lava flow,Anthropology,Unknown,8.159,39.137,2343 m,Ethiopia,Pyroclastic cone,"11,514","51,976","546,291","5,565,084"
Vulcano,Uncertain Eruption,1775,--,Fossa, ,[ Unknown ],38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Shishaldin,Uncertain Eruption,1775,--,, ,[ 1778 ],54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Asuncion,Uncertain Eruption,1775,2,, ,[ Unknown ],19.671,145.406,857 m,United States,Stratovolcano,0,0,0,0
Masaya,Discredited Eruption,1775,--,, ,[ Unknown ],11.985,-86.165,594 m,Nicaragua,Caldera,"989,888","989,888","1,914,707","2,926,954"
Irazu,Confirmed Eruption,1775,2,,Historical Observations,Unknown,9.979,-83.852,3432 m,Costa Rica,Stratovolcano,"1,978","25,442","1,667,528","3,432,860"
Villarrica,Uncertain Eruption,1775,2,, ,[ Unknown ],-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Michinmahuida,Uncertain Eruption,1775,2,, ,[ Unknown ],-42.799,-72.445,2452 m,Chile,Stratovolcano,0,9,"7,989","64,498"
Carlisle,Confirmed Eruption,1774 Jul 2,--,,Historical Observations,Unknown,52.894,-170.054,1620 m,United States,Stratovolcano,0,0,0,30
"Fournaise, Piton de la",Confirmed Eruption,1774 Jul 2,0,SE rift zone,Historical Observations,Unknown,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Yasur,Confirmed Eruption,1774 Jul 2,3,,Historical Observations,2021 Dec 9 (continuing),-19.532,169.447,361 m,Vanuatu,Stratovolcano,"3,636","6,068","24,748","32,427"
Ambrym,Confirmed Eruption,1774 Jul 2,2,,Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
