volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Ambrym,Confirmed Eruption,1957 Aug 26,1,"Benbow, Marum",Historical Observations,1957 Oct 16 ± 15 days,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Etna,Confirmed Eruption,1957 Aug 25,2,NE Crater,Historical Observations,1958 May 3,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Tokachidake,Uncertain Eruption,1957 Aug 20,1,NE of Shin-funkako (Showa Crater), ,[ 1957 Aug 20 ],43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Izu-Oshima,Confirmed Eruption,1957 Aug 16,1,Mihara-yama,Historical Observations,1957 Dec 16 ± 15 days,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Visoke,Confirmed Eruption,1957 Aug 1,1,11 km north of summit (Mugogo),Historical Observations,1957 Aug 3,-1.458,29.485,3696 m,DR Congo-Rwanda,Stratovolcano,"17,165","88,356","1,162,209","10,953,315"
Bezymianny,Confirmed Eruption,1957 Jul 31,2,,Historical Observations,1957 Jul 31,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Klyuchevskoy,Confirmed Eruption,1957 Jul 2,1,,Historical Observations,Unknown,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Trident,Confirmed Eruption,1957 Jul 2,2,SW flank,Historical Observations,1960 Aug 10 (?),58.236,-155.1,1864 m,United States,Stratovolcano,0,0,0,117
Akita-Yakeyama,Confirmed Eruption,1957 Jul 2,1,,Historical Observations,Unknown,39.964,140.757,1366 m,Japan,Stratovolcano,127,721,"55,493","3,122,037"
Corbetti Caldera,Discredited Eruption,1957 Jul 2,--,, ,[ 1964 Jul 2 ± 182 days ],7.193,38.39,2320 m,Ethiopia,Caldera,"565,206","565,206","1,171,948","9,794,061"
Sangeang Api,Confirmed Eruption,1957 Jul 2,1,,Historical Observations,Unknown,-8.2,119.07,1912 m,Indonesia,Complex,204,"1,155","39,301","809,132"
Purace,Confirmed Eruption,1957 Jul 2,2,,Historical Observations,Unknown,2.32,-76.4,4650 m,Colombia,Stratovolcano(es),"1,465","7,152","335,698","1,751,540"
"Negra, Sierra",Confirmed Eruption,1957 Jul 2,--,Volcano Uncertain: Isabela Island,Unknown,Unknown,-0.83,-91.17,1124 m,Ecuador,Shield,408,408,983,"9,884"
Erebus,Uncertain Eruption,1957 Jul 2,--,, ,[ 1958 Jul 2 ± 182 days ],-77.53,167.17,3794 m,Antarctica,Stratovolcano,0,0,0,0
Fonualei,Confirmed Eruption,1957 Jun 16,--,,Historical Observations,Unknown,-18.023,-174.317,188 m,Tonga,Stratovolcano,71,71,91,"17,857"
Chikurachki,Confirmed Eruption,1957 May 16,2,,Historical Observations,Unknown,50.324,155.461,1781 m,Russia,Stratovolcano(es),0,65,527,"2,492"
Colima,Confirmed Eruption,1957 May 14,1,,Historical Observations,1960 Jul 2 ± 182 days,19.514,-103.62,3850 m,Mexico,Stratovolcano(es),76,746,"303,490","1,494,790"
Myojinsho,Confirmed Eruption,1957 May 2,0,,Historical Observations,Unknown,31.888,139.918,11 m,Japan,Submarine,0,0,0,242
Asosan,Confirmed Eruption,1957 Apr 12,1,Naka-dake,Historical Observations,1957 Apr 12,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Ioto,Confirmed Eruption,1957 Mar 28,1,Chidoriga-hara,Historical Observations,1957 Mar 28,24.751,141.289,169 m,Japan,Caldera,"1,179","1,179","1,189","1,370"
Concepcion,Confirmed Eruption,1957 Mar 27,2,,Historical Observations,1957 Jul 16 ± 15 days,11.538,-85.622,1700 m,Nicaragua,Stratovolcano,"14,072","28,900","92,378","2,266,903"
Gede-Pangrango,Confirmed Eruption,1957 Mar 13,2,,Historical Observations,1957 Mar 13,-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Vsevidof,Uncertain Eruption,1957 Mar 11,2,West flank fissure, ,[ 1957 Mar 12 ],53.13,-168.693,2149 m,United States,Stratovolcano,0,0,6,6
Akan,Confirmed Eruption,1957 Feb 26,1,Me-Akan (Ponmachineshiri),Historical Observations,1957 Sep 5,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Fuego,Confirmed Eruption,1957 Feb 19,3,,Historical Observations,1957 Feb 21 (in or after),14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Slamet,Confirmed Eruption,1957 Feb 8,2,,Historical Observations,1957 Feb 8,-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Kavachi,Confirmed Eruption,1957 Feb 8,0,,Historical Observations,Unknown,-8.991,157.979,-20 m,Solomon Islands,Submarine,6,6,802,"50,014"
Etna,Confirmed Eruption,1957 Feb 5,2,NE Crater,Historical Observations,1957 May 7,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Dzenzursky,Discredited Eruption,1957 Jan 28,--,, ,[ 1957 Mar 11 ],53.637,158.922,2285 m,Russia,Compound,0,0,110,"250,934"
Tangkuban Parahu,Confirmed Eruption,1957 Jan 16,1,Kawah Baru,Historical Observations,1957 Jan 16 ± 15 days,-6.77,107.6,2084 m,Indonesia,Stratovolcano,"100,608","518,822","5,729,309","32,855,731"
Zhupanovsky,Confirmed Eruption,1956 Dec 27,2,"Middle crater, east crater",Historical Observations,1957 Jun 16 ± 15 days,53.589,159.15,2899 m,Russia,Compound,0,0,153,"267,080"
Asosan,Confirmed Eruption,1956 Dec 21,1,Naka-dake,Historical Observations,1956 Dec 21,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Koryaksky,Confirmed Eruption,1956 Dec 16,3,Summit and upper NW flank (3000 m),Historical Observations,1957 Jun 16 ± 15 days,53.321,158.712,3430 m,Russia,Stratovolcano,0,13,"142,050","257,322"
Sangeang Api,Confirmed Eruption,1956 Dec 16,1,,Historical Observations,Unknown,-8.2,119.07,1912 m,Indonesia,Complex,204,"1,155","39,301","809,132"
Manam,Confirmed Eruption,1956 Dec 8,3,"South Crater, Main Crater",Historical Observations,1958 Aug 16 ± 15 days,-4.08,145.037,1807 m,Papua New Guinea,Stratovolcano,"1,106","2,553","24,364","180,402"
Ruapehu,Confirmed Eruption,1956 Nov 18,1,,Historical Observations,1956 Nov 18,-39.28,175.57,2797 m,New Zealand,Stratovolcano,14,298,"6,901","119,709"
Nyamulagira,Confirmed Eruption,1956 Nov 17,1,Summit caldera and NNW fissure zone,Historical Observations,1956 Nov 18,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Suwanosejima,Confirmed Eruption,1956 Nov 16,2,O-take,Historical Observations,1984 May 16 ± 15 days,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
Soufriere Guadeloupe,Confirmed Eruption,1956 Oct 19,1,"ESE side, Napoléon Crater",Historical Observations,1956 Oct 27,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Villarrica,Confirmed Eruption,1956 Oct 3,1,,Historical Observations,1956 Nov 16 ± 45 days,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Tolbachik,Confirmed Eruption,1956 Sep 28,2,,Historical Observations,1957 Nov 28,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Trident,Confirmed Eruption,1956 Sep 8,2,Volcano Uncertain:  attributed to Trident,Unknown,1956 Sep 9,58.236,-155.1,1864 m,United States,Stratovolcano,0,0,0,117
Izu-Oshima,Uncertain Eruption,1956 Aug 25,1,Mihara-yama, ,[ 1956 Aug 26 ],34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Asosan,Confirmed Eruption,1956 Aug 16,2,Naka-dake,Historical Observations,Unknown,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Bouvet,Discredited Eruption,1956 Jul 15,--,, ,[ Unknown ],-54.408,3.351,741 m,Norway,Shield,0,0,0,0
Purace,Confirmed Eruption,1956 Jul 2,2,,Historical Observations,Unknown,2.32,-76.4,4650 m,Colombia,Stratovolcano(es),"1,465","7,152","335,698","1,751,540"
Bagana,Confirmed Eruption,1956 Jul 2,2,,Historical Observations,Unknown,-6.137,155.196,1855 m,Papua New Guinea,Lava cone,198,404,"7,861","115,257"
Matthew Island,Confirmed Eruption,1956 Jul 2,0,West-Matthew,Historical Observations,Unknown,-22.33,171.32,177 m,France,Stratovolcano,1,1,1,1
Tengger Caldera,Confirmed Eruption,1956 Jun 16,2,Bromo,Historical Observations,1956 Jul 16 (?) ± 15 days,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Tokachidake,Confirmed Eruption,1956 Jun 16,1,NE of Shin-funkako (Showa Crater),Historical Observations,1956 Jun 16 ± 15 days,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Dieng Volcanic Complex,Confirmed Eruption,1956 Jun 2,1,Sileri Crater,Historical Observations,1956 Jun 2,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Karthala,Confirmed Eruption,1956 Jun 1,2,Chahalé crater,Historical Observations,Unknown,-11.75,43.38,2361 m,Comoros,Shield,"225,379","225,379","278,330","399,067"
Ubinas,Confirmed Eruption,1956 May 16,2,,Historical Observations,1956 Oct 21,-16.355,-70.903,5672 m,Peru,Stratovolcano,180,"1,195","14,607","1,136,785"
Gede-Pangrango,Confirmed Eruption,1956 Apr 28,2,,Historical Observations,1956 Apr 28,-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1956 Apr 1,0,, ,[ 1956 May 1 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Langila,Confirmed Eruption,1956 Mar 25,2,Crater 2,Historical Observations,1956 Mar 31,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Kaba,Confirmed Eruption,1956 Mar 22,2,,Historical Observations,1956 Mar 28,-3.522,102.615,1940 m,Indonesia,Stratovolcano,278,"15,352","333,750","2,608,259"
Akan,Confirmed Eruption,1956 Mar 18,1,Me-Akan (Ponmachineshiri),Historical Observations,1956 Oct 31,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Karymsky,Confirmed Eruption,1956 Mar 16,1,,Historical Observations,1957 Feb 16 ± 15 days,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Veniaminof,Confirmed Eruption,1956 Mar 16,3,Western intracaldera cone,Historical Observations,1956 May 23,56.17,-159.38,2507 m,United States,Stratovolcano,0,0,0,542
Raung,Confirmed Eruption,1956 Feb 13,3,,Historical Observations,1956 Mar 25,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Klyuchevskoy,Confirmed Eruption,1956 Jan 16,2,Summit and SE flank (1500 m),Historical Observations,1956 Aug 2,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Tongariro,Confirmed Eruption,1956 Jan 11,2,Ngauruhoe (south sub-crater),Historical Observations,1956 Feb 11,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Bristol Island,Confirmed Eruption,1956 Jan 11,3,West flank,Historical Observations,1956 Jan 19 (?),-59.017,-26.533,1100 m,United Kingdom,Stratovolcano,0,0,0,0
Asosan,Confirmed Eruption,1956 Jan 3,2,Naka-dake,Historical Observations,1956 Jan 13,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Izu-Oshima,Confirmed Eruption,1956 Jan 3,1,Mihara-yama,Historical Observations,1956 Jan 6,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Tengger Caldera,Confirmed Eruption,1955 Dec 29,2,Bromo,Historical Observations,1955 Dec 30,-7.942,112.95,2329 m,Indonesia,Stratovolcano(es),"27,826","69,451","1,420,878","22,628,278"
Asamayama,Discredited Eruption,1955 Dec 16,--,, ,[ Unknown ],36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Akan,Confirmed Eruption,1955 Nov 19,1,Me-Akan (Ponmachineshiri),Historical Observations,1955 Nov 19,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Slamet,Confirmed Eruption,1955 Nov 12,2,,Historical Observations,1955 Dec 20 (?),-7.242,109.208,3428 m,Indonesia,Stratovolcano,856,"13,401","2,904,026","20,217,467"
Bezymianny,Confirmed Eruption,1955 Oct 22,5,,Historical Observations,1957 Mar 1,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Llaima,Confirmed Eruption,1955 Oct 22,3,Summit and SE crater,Historical Observations,1957 Nov 16 ± 15 days,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Aira,Confirmed Eruption,1955 Oct 13,3,Minami-dake and east flank (Showa crater),Historical Observations,2016 Aug 22,31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
Tolbachik,Confirmed Eruption,1955 Oct 6,2,,Historical Observations,1955 Dec 8,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Tinakula,Uncertain Eruption,1955 Aug 16,2,, ,[ 1955 Oct 15 ± 60 days ],-10.386,165.804,796 m,Solomon Islands,Stratovolcano,0,19,19,"20,155"
Carran-Los Venados,Confirmed Eruption,1955 Jul 27,4,Carrán Maar,Historical Observations,1955 Nov 12,-40.35,-72.07,1114 m,Chile,Pyroclastic cone(s),"4,840","4,840","9,001","452,820"
Fuego,Confirmed Eruption,1955 Jul 26,1,,Historical Observations,Unknown,14.473,-90.88,3763 m,Guatemala,Stratovolcano(es),"1,373","54,332","1,016,339","7,677,809"
Asosan,Confirmed Eruption,1955 Jul 25,1,Naka-dake,Historical Observations,1955 Jul 28,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Gede-Pangrango,Uncertain Eruption,1955 Jul 21,1,, ,[ 1955 Aug 2 ],-6.77,106.965,3008 m,Indonesia,Stratovolcano(es),"2,500","154,390","2,315,469","40,640,105"
Shishaldin,Confirmed Eruption,1955 Jul 16,2,,Historical Observations,Unknown,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
"Fournaise, Piton de la",Confirmed Eruption,1955 Jul 6,2,"Dolomieu, Bory, S, SE & ESE flanks",Historical Observations,1957 Mar 16,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Ambrym,Confirmed Eruption,1955 Jul 2,2,Benbow,Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Sangeang Api,Confirmed Eruption,1955 Jul 2,1,,Historical Observations,Unknown,-8.2,119.07,1912 m,Indonesia,Complex,204,"1,155","39,301","809,132"
Karymsky,Confirmed Eruption,1955 Jul 2,2,,Historical Observations,Unknown,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Chirinkotan,Confirmed Eruption,1955 Jul 2,2,Floor of summit explosion crater,Historical Observations,Unknown,48.98,153.48,724 m,Russia,Stratovolcano,0,0,0,6
Reventador,Confirmed Eruption,1955 Jul 2,2,,Historical Observations,Unknown,-0.077,-77.656,3562 m,Ecuador,Stratovolcano,484,963,"4,403","2,619,647"
Erebus,Confirmed Eruption,1955 Jul 2,2,,Historical Observations,Unknown,-77.53,167.17,3794 m,Antarctica,Stratovolcano,0,0,0,0
Katla,Uncertain Eruption,1955 Jun 25,0,East side of caldera, ,[ Unknown ],63.633,-19.083,1490 m,Iceland,Subglacial,0,0,473,"11,326"
Myojinsho,Confirmed Eruption,1955 Jun 25,0,4 km north of Bayonnaise Rocks,Historical Observations,Unknown,31.888,139.918,11 m,Japan,Submarine,0,0,0,242
Long Island,Confirmed Eruption,1955 Jun 5,3,Motmot,Historical Observations,1955 Jun 13,-5.358,147.12,1280 m,Papua New Guinea,Complex,172,"2,023","4,017","78,803"
Langila,Confirmed Eruption,1955 Jun 1,2,Crater 2,Historical Observations,1955 Jun 16,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Etna,Confirmed Eruption,1955 Apr 5,2,"NE Crater, Central Crater",Historical Observations,1956 Apr 7,37.748,14.999,3320 m,Italy,Stratovolcano(es),78,"3,291","1,016,540","3,052,770"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1955 Apr 1,0,, ,[ 1955 Apr 1 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Kilauea,Confirmed Eruption,1955 Feb 28,0,Lower east rift zone (50-400 m),Historical Observations,1955 May 26,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Langila,Confirmed Eruption,1955 Feb 15,2,Crater 2,Historical Observations,1955 Feb 17,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Krakatau,Confirmed Eruption,1955 Feb 11,2,Anak Krakatau,Historical Observations,Unknown,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
"Lengai, Ol Doinyo",Confirmed Eruption,1955 Jan 19,2,North Crater,Historical Observations,1955 Jan 20,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Raung,Confirmed Eruption,1955 Jan 18,2,,Historical Observations,1955 Jan 18,-8.119,114.056,3260 m,Indonesia,Stratovolcano,152,572,"581,515","8,123,987"
Whakaari/White Island,Confirmed Eruption,1955 Jan 16,2,,Historical Observations,Unknown,-37.52,177.18,294 m,New Zealand,Stratovolcano(es),5,5,5,"190,290"
Tolbachik,Confirmed Eruption,1955 Jan 7,2,,Historical Observations,1955 Feb 9,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
Dieng Volcanic Complex,Confirmed Eruption,1954 Dec 6,0,Candradimuka area,Historical Observations,1954 Dec 6,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Shikotsu,Confirmed Eruption,1954 Nov 19,1,Tarumai,Historical Observations,1955 Feb 14,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Aira,Uncertain Eruption,1954 Nov 16,1,Minami-dake, ,[ 1954 Dec 16 ± 15 days ],31.593,130.657,1117 m,Japan,Caldera,"4,918","113,874","905,254","2,610,033"
"Negra, Sierra",Confirmed Eruption,1954 Nov 9,2,Volcano Uncertain: originally Alcedo,Unknown,Unknown,-0.83,-91.17,1124 m,Ecuador,Shield,408,408,983,"9,884"
Alcedo,Discredited Eruption,1954 Nov 9,--,, ,[ Unknown ],-0.43,-91.12,1130 m,Ecuador,Shield,290,290,388,"10,756"
Sangeang Api,Confirmed Eruption,1954 Nov 4,2,,Historical Observations,Unknown,-8.2,119.07,1912 m,Indonesia,Complex,204,"1,155","39,301","809,132"
Myojinsho,Confirmed Eruption,1954 Nov 4,0,Myojinsho,Historical Observations,1954 Nov 5,31.888,139.918,11 m,Japan,Submarine,0,0,0,242
"Pilas, Las",Confirmed Eruption,1954 Oct 29,2,El Hoyo,Historical Observations,1954 Oct 31,12.495,-86.688,1088 m,Nicaragua,Complex,182,"8,324","299,481","3,351,820"
San Miguel,Confirmed Eruption,1954 Oct 21,2,,Historical Observations,1954 Oct 21,13.434,-88.269,2130 m,El Salvador,Stratovolcano,"1,232","63,007","796,482","3,633,885"
Matthew Island,Confirmed Eruption,1954 Oct 16,2,"West-Matthew (October 1954, not 1953)",Historical Observations,Unknown,-22.33,171.32,177 m,France,Stratovolcano,1,1,1,1
Tokachidake,Confirmed Eruption,1954 Sep 16,1,NE of Shin-funkako (Showa Crater),Historical Observations,1954 Sep 16 ± 15 days,43.418,142.686,2077 m,Japan,Stratovolcano(es),12,227,"60,382","1,373,264"
Sarychev Peak,Confirmed Eruption,1954 Aug 16,2,,Historical Observations,1954 Oct 16 ± 15 days,48.092,153.2,1496 m,Russia,Stratovolcano,17,143,143,148
Marapi,Confirmed Eruption,1954 Aug 16,2,"Kepundan Bongsu, B and C Craters",Historical Observations,1957 Dec 16 (in or after) ± 15 days,-0.38,100.474,2885 m,Indonesia,Complex,706,"57,453","818,039","4,059,773"
Bam,Confirmed Eruption,1954 Aug 3,2,,Historical Observations,1957 Jan 2,-3.613,144.818,685 m,Papua New Guinea,Stratovolcano,192,192,462,"103,203"
"Lengai, Ol Doinyo",Confirmed Eruption,1954 Jul 26,2,North Crater,Historical Observations,1954 Sep 16 ± 15 days,-2.764,35.914,2962 m,Tanzania,Stratovolcano,186,"1,855","18,074","545,305"
Grimsvotn,Uncertain Eruption,1954 Jul 16,1,North and south part of caldera, ,[ Unknown ],64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Ambrym,Confirmed Eruption,1954 Jul 2,2,Benbow,Historical Observations,Unknown,-16.25,168.12,1334 m,Vanuatu,Pyroclastic shield,9,186,"10,826","63,999"
Suwanosejima,Confirmed Eruption,1954 Jul 2,0,Submarine E flank (Suwanose-jima Oki),Historical Observations,Unknown,29.638,129.714,796 m,Japan,Stratovolcano(es),107,107,325,"1,966"
Spurr,Discredited Eruption,1954 Jul 2,--,, ,[ Unknown ],61.299,-152.251,3374 m,United States,Stratovolcano,0,0,0,"11,097"
Cameroon,Confirmed Eruption,1954 Jun 28,2,Immediately south of summit,Historical Observations,1954 Jul 26,4.203,9.17,4095 m,Cameroon,Stratovolcano,328,"26,053","417,460","3,079,036"
Lascar,Confirmed Eruption,1954 Jun 16,2,,Historical Observations,1954 Jul 16 ± 15 days,-23.37,-67.73,5592 m,Chile,Stratovolcano(es),0,70,570,"8,119"
Kilauea,Confirmed Eruption,1954 May 31,0,Halemaumau and Kilauea caldera,Historical Observations,1954 Jun 3,19.421,-155.287,1222 m,United States,Shield,"3,122","3,122","8,495","169,550"
Klyuchevskoy,Confirmed Eruption,1954 May 28,2,,Historical Observations,1954 Sep 16 ± 15 days,56.056,160.642,4754 m,Russia,Stratovolcano,0,0,292,"12,406"
Asosan,Confirmed Eruption,1954 May 26,1,Naka-dake,Historical Observations,1954 May 26,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Langila,Confirmed Eruption,1954 May 18,3,Crater 2,Historical Observations,1954 Nov 13,-5.525,148.42,1330 m,Papua New Guinea,Complex,213,"3,653","11,641","45,698"
Manam,Confirmed Eruption,1954 May 16,2,,Historical Observations,1954 Jun 16 ± 15 days,-4.08,145.037,1807 m,Papua New Guinea,Stratovolcano,"1,106","2,553","24,364","180,402"
Tongariro,Confirmed Eruption,1954 May 13,3,Ngauruhoe (south sub-crater),Historical Observations,1955 Jun 25,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Shikotsu,Confirmed Eruption,1954 May 2,1,Tarumai,Historical Observations,1954 May 2,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Sangeang Api,Confirmed Eruption,1954 Apr 26,2,,Historical Observations,Unknown,-8.2,119.07,1912 m,Indonesia,Complex,204,"1,155","39,301","809,132"
Heard,Confirmed Eruption,1954 Apr 13,2,Mawson Peak,Historical Observations,1954 Jun 13 (?),-53.106,73.513,2745 m,Australia,Stratovolcano,0,0,0,0
Santa Ana,Confirmed Eruption,1954 Apr,2,,Radiocarbon (corrected),Unknown,13.853,-89.63,2381 m,El Salvador,Stratovolcano,489,"21,653","1,240,131","6,486,880"
Nyamulagira,Confirmed Eruption,1954 Feb 21,1,SSE fissure zone (Mihaga),Historical Observations,1954 May 28,-1.408,29.2,3058 m,DR Congo,Shield,"3,751","27,027","711,356","8,333,476"
Tolbachik,Confirmed Eruption,1954 Feb 21,2,,Historical Observations,1954 Jun 13,55.832,160.326,3611 m,Russia,Shield,0,0,225,"10,487"
"Negro, Cerro",Confirmed Eruption,1954 Feb 16,2,,Historical Observations,1954 Feb 16 ± 15 days,12.506,-86.702,728 m,Nicaragua,Pyroclastic cone(s),"1,690","10,243","296,320","3,540,933"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1954 Feb 4,0,, ,[ Unknown ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
"Fournaise, Piton de la",Confirmed Eruption,1954 Jan 16,--,,Historical Observations,1954 Dec 16 ± 15 days,-21.244,55.708,2632 m,France,Shield,"55,859","55,859","246,792","717,820"
Grimsvotn,Confirmed Eruption,1954 Jan 15,1,,Historical Observations,Unknown,64.416,-17.316,1719 m,Iceland,Caldera,0,0,0,"1,736"
Akan,Confirmed Eruption,1954 Jan 7,1,Me-Akan (Nakamachineshiri),Historical Observations,1954 Apr 13,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Candlemas Island,Uncertain Eruption,1953 Dec 31,0,NW flank (Lucifer Hill), ,[ Unknown ],-57.08,-26.67,550 m,United Kingdom,Stratovolcano,0,0,0,0
Tongariro,Confirmed Eruption,1953 Dec 28,0,Ngauruhoe (south sub-crater),Historical Observations,Unknown,-39.157,175.632,1978 m,New Zealand,Stratovolcano(es),27,286,"7,591","81,567"
Asamayama,Confirmed Eruption,1953 Dec 27,3,,Historical Observations,1955 Aug 2,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Asosan,Confirmed Eruption,1953 Dec 16,1,Naka-dake,Historical Observations,1953 Dec 16 ± 15 days,32.884,131.104,1592 m,Japan,Caldera,"75,559","75,559","234,591","6,507,519"
Fukutoku-Oka-no-Ba,Uncertain Eruption,1953 Dec 1,0,, ,[ 1953 Dec 1 ],24.285,141.481,-29 m,Japan,Submarine,11,19,19,951
Pavlof,Confirmed Eruption,1953 Nov 25,1,Upper NE or NNE flank,Historical Observations,1954 Aug 16 ± 15 days,55.417,-161.894,2493 m,United States,Stratovolcano,0,0,0,"3,002"
Epi,Uncertain Eruption,1953 Nov 16,0,, ,[ Unknown ],-16.68,168.37,833 m,Vanuatu,Stratovolcano(es),0,170,"7,819","52,827"
Soputan,Confirmed Eruption,1953 Nov 16,2,NE flank (Aeseput),Historical Observations,Unknown,1.112,124.737,1785 m,Indonesia,Stratovolcano,"4,724","69,991","501,336","1,696,768"
Kick 'em Jenny,Confirmed Eruption,1953 Oct 30,0,,Hydrophonic,1953 Oct 30,12.3,-61.64,-185 m,Grenada,Submarine,0,"4,687","72,786","104,256"
Nasudake,Confirmed Eruption,1953 Oct 24,1,Chausu-dake (1881 crater),Historical Observations,1953 Oct 29,37.125,139.963,1915 m,Japan,Stratovolcano(es),639,"5,802","298,717","5,725,203"
Rinjani,Confirmed Eruption,1953 Oct 15,0,Gunung Barujari,Historical Observations,Unknown,-8.42,116.47,3726 m,Indonesia,Stratovolcano,"10,289","55,594","1,374,441","3,555,330"
Izu-Oshima,Confirmed Eruption,1953 Oct 5,1,Mihara-yama,Historical Observations,1954 Feb 8,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Shishaldin,Confirmed Eruption,1953 Oct 4,2,,Historical Observations,Unknown,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Krakatau,Confirmed Eruption,1953 Sep 21,2,Anak Krakatau,Historical Observations,1953 Nov 25,-6.102,105.423,155 m,Indonesia,Caldera,"7,177","7,177","8,027","6,326,159"
