volcanoName,eruptionCertainty,startDate,maxVEI,activityArea,evidenceMethod,stopDate,latitude,longitude,volcanoHeight,country,primaryVolcanoType,population5km,population10km,population30km,population100km
Miyakejima,Confirmed Eruption,6450 BCE,4,"NW flank, Ofunata; OFB tephra",Tephrochronology,Unknown,34.094,139.526,775 m,Japan,Stratovolcano,"1,848","3,189","3,474","95,663"
Ulreung,Confirmed Eruption,6450 BCE,--,U-3 tephra,Radiocarbon (corrected),Unknown,37.5,130.87,984 m,South Korea,Stratovolcano,"7,399","9,210","9,210","9,210"
Perbakti-Gagak,Confirmed Eruption,6450 BCE,--,Kiaraberes,Radiocarbon (uncorrected),Unknown,-6.75,106.7,1699 m,Indonesia,Stratovolcano(es),"1,490","28,784","2,333,456","36,630,568"
Pelee,Confirmed Eruption,6450 BCE,--,Vent slightly south of present summit,Radiocarbon (uncorrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Soufriere Guadeloupe,Confirmed Eruption,6450 BCE,--,,Radiocarbon (corrected),Unknown,16.044,-61.664,1467 m,France,Stratovolcano,"8,839","71,345","256,899","482,449"
Unknown Source,Confirmed Eruption,6470 BCE,--,,,,,,,,,,,,
Nemrut Dagi,Confirmed Eruption,6471 BCE,--,,Varve Count,Unknown,38.654,42.229,2948 m,Turkey,Stratovolcano,608,"7,399","230,531","1,618,263"
Unknown Source,Confirmed Eruption,6476 BCE,--,,,,,,,,,,,,
Michoacan-Guanajuato,Confirmed Eruption,6480 BCE,3,Cerro la Taza,Radiocarbon (uncorrected),Unknown,19.85,-101.75,3860 m,Mexico,Pyroclastic cone(s),"5,783,287","5,783,287","5,783,287","5,783,287"
Campi Flegrei,Confirmed Eruption,6490 BCE,3,Eastern part of NYT caldera,Tephrochronology,Unknown,40.827,14.139,458 m,Italy,Caldera,"2,234,109","2,234,109","3,006,865","6,019,697"
Sheveluch,Confirmed Eruption,6500 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Krafla,Confirmed Eruption,6500 BCE,--,Kröfluhalshraun,Tephrochronology,Unknown,65.715,-16.728,800 m,Iceland,Caldera,384,384,"1,258","25,667"
"Chichon, El",Confirmed Eruption,6510 BCE,--,Tephra unit L,Radiocarbon (corrected),Unknown,17.36,-93.228,1150 m,Mexico,Lava dome(s),"3,759","11,000","143,015","3,570,632"
Romeral,Confirmed Eruption,6510 BCE,4,,Radiocarbon (uncorrected),Unknown,5.203,-75.363,3769 m,Colombia,Stratovolcano,236,"2,822","537,402","4,005,655"
Edziza,Confirmed Eruption,6520 BCE,--,North flank?,Radiocarbon (uncorrected),Unknown,57.72,-130.63,2786 m,Canada,Stratovolcano,0,0,0,898
Mammoth Mountain,Confirmed Eruption,6540 BCE,2,SSW of Mammoth Mtn (Red Cones),Radiocarbon (uncorrected),Unknown,37.631,-119.032,3369 m,United States,Lava dome(s),"2,220","6,242","7,745","77,851"
Mauna Loa,Confirmed Eruption,6550 BCE,0,Mokuaweoweo,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Ugashik-Peulik,Confirmed Eruption,6550 BCE,--,Peulik,Radiocarbon (uncorrected),Unknown,57.751,-156.368,1474 m,United States,Stratovolcano,0,0,0,102
Izu-Oshima,Confirmed Eruption,6550 BCE,--,Tephra layer O40,Tephrochronology,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Kusatsu-Shiranesan,Confirmed Eruption,6550 BCE,3,Shirane,Radiocarbon (corrected),Unknown,36.618,138.528,2165 m,Japan,Stratovolcano(es),"4,485","14,296","434,049","5,947,593"
Hakusan,Confirmed Eruption,6550 BCE,--,Hm-4 tephra,Radiocarbon (corrected),Unknown,36.155,136.771,2702 m,Japan,Stratovolcano,474,807,"63,965","5,959,200"
Krasheninnikov,Confirmed Eruption,6550 BCE,--,"Southern cone summit, outer SW flank",Radiocarbon (uncorrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Bakening,Confirmed Eruption,6550 BCE,3,West of Bakening,Tephrochronology,Unknown,53.905,158.07,2278 m,Russia,Stratovolcano,0,10,"1,583","87,139"
Kostakan,Confirmed Eruption,6550 BCE,3,Ochkovy,Tephrochronology,Unknown,53.83,158.05,1150 m,Russia,Pyroclastic cone(s),13,13,"1,352","232,577"
Toya,Confirmed Eruption,6550 BCE,--,Usu,Radiocarbon (corrected),Unknown,42.544,140.839,733 m,Japan,Stratovolcano,"5,723","36,191","214,565","3,206,914"
Chaine des Puys,Confirmed Eruption,6550 BCE,--,"Puys Chopine, Vasset, Cratère Kilian",Radiocarbon (uncorrected),Unknown,45.775,2.97,1464 m,France,Lava dome(s),"323,392","323,392","427,221","1,577,243"
Vulcano,Confirmed Eruption,6550 BCE,--,NW side (Lentia),Potassium-Argon,Unknown,38.404,14.962,500 m,Italy,Stratovolcano(es),"2,259","23,059","86,766","2,093,800"
Emuruangogolak,Confirmed Eruption,6550 BCE,--,North flank,Tephrochronology,Unknown,1.5,36.33,1285 m,Kenya,Shield,80,252,"4,448","445,177"
Namarunu,Confirmed Eruption,6550 BCE,--,Lower eastern flanks,Tephrochronology,Unknown,1.98,36.43,817 m,Kenya,Shield,47,537,"7,073","186,674"
Tenerife,Confirmed Eruption,6550 BCE,--,Teide NNE flank (Montaña del Abrunco),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Unknown Source,Confirmed Eruption,6555 BCE,--,,,,,,,,,,,,
Taveuni,Confirmed Eruption,6560 BCE,2,,Radiocarbon (corrected),Unknown,-16.82,-179.97,1241 m,Fiji,Shield,692,"3,220","19,186","146,131"
Fujisan,Confirmed Eruption,6580 BCE,--,Saruhashi and Shiraito lava flows,Radiocarbon (uncorrected),Unknown,35.361,138.728,3776 m,Japan,Stratovolcano,570,"1,759","906,969","25,022,187"
Dieng Volcanic Complex,Confirmed Eruption,6590 BCE,0,Sikunang,Radiocarbon (uncorrected),Unknown,-7.2,109.879,2565 m,Indonesia,Complex,"1,092,929","1,092,929","1,886,942","24,381,814"
Karymsky,Confirmed Eruption,6600 BCE,6,"Karymsky caldera, Tephra layer KRM",Radiocarbon (corrected),Unknown,54.049,159.443,1513 m,Russia,Stratovolcano,0,0,291,"10,848"
Sheveluch,Confirmed Eruption,6600 BCE,4,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Sabancaya,Confirmed Eruption,6600 BCE,--,,Tephrochronology,Unknown,-15.787,-71.857,5960 m,Peru,Stratovolcano(es),51,526,"12,678","1,052,517"
Pelee,Confirmed Eruption,6610 BCE,4,Tephra layer P8,Radiocarbon (corrected),Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Unknown Source,Confirmed Eruption,6614 BCE,--,,,,,,,,,,,,
Corcovado,Confirmed Eruption,6640 BCE,--,COR1 tephra,Tephrochronology,Unknown,-43.189,-72.794,1826 m,Chile,Stratovolcano,5,67,"5,546","62,134"
Yanteles,Confirmed Eruption,6650 BCE,--,,Tephrochronology,Unknown,-43.469,-72.782,1790 m,Chile,Stratovolcano(es),0,85,"1,348","44,899"
Soche,Confirmed Eruption,6650 BCE,5,,Radiocarbon (uncorrected),Unknown,0.552,-77.58,3955 m,Ecuador,Stratovolcano,123,"1,460","70,322","1,840,573"
Guagua Pichincha,Confirmed Eruption,6650 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Bardarbunga,Confirmed Eruption,6650 BCE,--,Veidivötn (Thjorsarhraun),Radiocarbon (corrected),Unknown,64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Makushin,Confirmed Eruption,6650 BCE,--,,Radiocarbon (uncorrected),Unknown,53.891,-166.923,1800 m,United States,Stratovolcano,0,0,"3,437","3,850"
Mauna Loa,Confirmed Eruption,6650 BCE,0,NE rift zone,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Shasta,Confirmed Eruption,6650 BCE,--,,Tephrochronology,Unknown,41.409,-122.193,4317 m,United States,Stratovolcano,0,35,"19,785","265,016"
Izu-Oshima,Confirmed Eruption,6650 BCE,--,Tephra layer O41,Tephrochronology,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Adatarayama,Confirmed Eruption,6650 BCE,3,"Numanotaira, Ad-NT2 tephra",Radiocarbon (corrected),Unknown,37.647,140.281,1728 m,Japan,Stratovolcano(es),428,"3,936","717,078","5,024,654"
Campi Flegrei,Confirmed Eruption,6650 BCE,4,"Fondi di Baia, Sartania",Radiocarbon (uncorrected),Unknown,40.827,14.139,458 m,Italy,Caldera,"2,234,109","2,234,109","3,006,865","6,019,697"
Chaiten,Confirmed Eruption,6650 BCE,--,,Tephrochronology,Unknown,-42.833,-72.646,1122 m,Chile,Caldera,"8,968","8,968","9,280","75,311"
"Ruiz, Nevado del",Confirmed Eruption,6660 BCE,--,"Arenas Crater, R9 tephra",Tephrochronology,Unknown,4.892,-75.324,5279 m,Colombia,Stratovolcano,"3,849","20,146","507,608","4,252,435"
Esan,Confirmed Eruption,6670 BCE,3,"Esan lava dome, EsMP tephra",Radiocarbon (corrected),Unknown,41.805,141.166,618 m,Japan,Lava dome(s),"1,734","5,831","33,197","916,560"
Ushkovsky,Confirmed Eruption,6670 BCE,--,Lavovy Shish cone group & summit caldera,Radiocarbon (uncorrected),Unknown,56.113,160.509,3943 m,Russia,Compound,0,0,292,"12,461"
Villarrica,Confirmed Eruption,6690 BCE,4,Voipir pyroclastic flow,Radiocarbon (uncorrected),Unknown,-39.42,-71.93,2847 m,Chile,Stratovolcano,477,"1,067","35,118","667,788"
Haleakala,Confirmed Eruption,6700 BCE,--,"SW rift zone, Waiohuli flow",Radiocarbon (uncorrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
"Malinche, La",Confirmed Eruption,6710 BCE,--,,Radiocarbon (uncorrected),Unknown,19.231,-98.032,4461 m,Mexico,Stratovolcano,46,"2,769","2,324,232","8,225,539"
"Orizaba, Pico de",Confirmed Eruption,6710 BCE,5,Upper Citlaltépetl ignimbrite,Radiocarbon (uncorrected),Unknown,19.03,-97.27,5564 m,Mexico,Stratovolcano,413,"4,469","759,747","5,962,920"
Terceira,Confirmed Eruption,6720 BCE,--,Guilherme Moniz (Pico das Pardelas),Radiocarbon (uncorrected),Unknown,38.73,-27.32,1023 m,Portugal,Stratovolcano(es),"2,928","12,299","55,425","81,512"
Unknown Source,Confirmed Eruption,6721 BCE,--,,,,,,,,,,,,
Deception Island,Confirmed Eruption,6750 BCE,--,,Radiocarbon (uncorrected),Unknown,-63.001,-60.652,602 m,Antarctica,Caldera,0,0,0,0
Agua de Pau,Confirmed Eruption,6750 BCE,--,West flank (Pico Joao Fernandes),Radiocarbon (uncorrected),Unknown,37.77,-25.47,947 m,Portugal,Stratovolcano,406,"17,272","113,131","119,653"
Mono-Inyo Craters,Confirmed Eruption,6750 BCE,--,Mono Craters (Punchbowl),Hydration Rind,Unknown,37.804,-119.029,2796 m,United States,Lava dome(s),558,"7,393","9,048","82,160"
Hasan Dagi,Uncertain Eruption,6750 BCE,--,, ,[ Unknown ],38.13,34.17,3253 m,Turkey,Stratovolcano,235,"4,979","174,584","1,362,673"
Kuchinoshima,Confirmed Eruption,6750 BCE,--,"Yoko-dake, Mae-dake",Radiocarbon (corrected),Unknown,29.968,129.926,628 m,Japan,Stratovolcano(es),93,101,291,"11,002"
Haleakala,Confirmed Eruption,6760 BCE,--,SW rift zone (W of Kanahau),Radiocarbon (uncorrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Calbuco,Confirmed Eruption,6760 BCE,5,Ca8 tephra layer,Tephrochronology,Unknown,-41.33,-72.618,1974 m,Chile,Stratovolcano,70,871,"32,265","575,233"
Unknown Source,Confirmed Eruption,6766 BCE,--,,,,,,,,,,,,
Krafla,Confirmed Eruption,6800 BCE,2,Hveragil,Tephrochronology,Unknown,65.715,-16.728,800 m,Iceland,Caldera,384,384,"1,258","25,667"
Theistareykir,Confirmed Eruption,6800 BCE,0,Borgarhraun and other flows,Tephrochronology,Unknown,65.883,-16.967,563 m,Iceland,Shield,0,36,"3,711","25,779"
Sheveluch,Confirmed Eruption,6800 BCE,5,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Bolshoi Semiachik,Confirmed Eruption,6800 BCE,--,Ivanov lava dome,Radiocarbon (uncorrected),Unknown,54.32,160.02,1720 m,Russia,Stratovolcano(es),0,0,554,"7,373"
Hualalai,Confirmed Eruption,6820 BCE,0,Cone 60 m north of Hainoa Crater,Radiocarbon (uncorrected),Unknown,19.692,-155.87,2523 m,United States,Shield,"35,906","35,906","46,959","166,240"
Copahue,Confirmed Eruption,6820 BCE,--,,Radiocarbon (uncorrected),Unknown,-37.856,-71.183,2953 m,Chile-Argentina,Stratovolcano,88,555,"3,042","138,414"
Iskut-Unuk River Cones,Confirmed Eruption,6830 BCE,--,Iskut River,Radiocarbon (uncorrected),Unknown,56.58,-130.55,1880 m,Canada,Pyroclastic cone(s),0,0,0,663
Abu,Confirmed Eruption,6850 BCE,--,Kasa-yama,Thermoluminescence,Unknown,34.5,131.6,641 m,Japan,Shield(s),"3,597","9,594","117,805","4,071,152"
Ubinas,Confirmed Eruption,6850 BCE,--,,Radiocarbon (corrected),Unknown,-16.355,-70.903,5672 m,Peru,Stratovolcano,180,"1,195","14,607","1,136,785"
Krafla,Confirmed Eruption,6850 BCE,2,"Bondholshraun, Hveragil",Tephrochronology,Unknown,65.715,-16.728,800 m,Iceland,Caldera,384,384,"1,258","25,667"
Tenerife,Confirmed Eruption,6850 BCE,--,NW rift zone (Montaña de Abeque),Tephrochronology,Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Llaima,Confirmed Eruption,6880 BCE,5,,Radiocarbon (uncorrected),Unknown,-38.692,-71.729,3125 m,Chile,Stratovolcano,86,811,"18,568","630,458"
Erciyes Dagi,Confirmed Eruption,6880 BCE,--,,Radiocarbon (corrected),Unknown,38.531,35.447,3864 m,Turkey,Stratovolcano,"1,715","8,036","767,813","1,817,720"
"Malinche, La",Confirmed Eruption,6890 BCE,--,,Radiocarbon (uncorrected),Unknown,19.231,-98.032,4461 m,Mexico,Stratovolcano,46,"2,769","2,324,232","8,225,539"
Infiernillo,Confirmed Eruption,6890 BCE,--,Volcán Hoyo Colorado,Radiocarbon (uncorrected),Unknown,-35.123,-69.9,3007 m,Argentina,Volcanic field,270,270,"1,374","40,368"
"Chillan, Nevados de",Confirmed Eruption,6890 BCE,--,Volcán Viejo,Radiocarbon (uncorrected),Unknown,-36.868,-71.378,3180 m,Chile,Stratovolcano,68,371,"3,733","512,325"
Atacazo,Confirmed Eruption,6910 BCE,4,"La Cocha II dome, N3 tephra",Radiocarbon (uncorrected),Unknown,-0.353,-78.617,4463 m,Ecuador,Stratovolcano,449,"212,988","1,837,303","3,769,593"
Endeavour Segment,Confirmed Eruption,6930 BCE,0,,Uranium-series,Unknown,47.95,-129.1,-2050 m,Canada,Submarine,0,0,0,0
Vesuvius,Confirmed Eruption,6940 BCE,5,Mercato Pumice,Radiocarbon (corrected),Unknown,40.821,14.426,1281 m,Italy,Stratovolcano,"19,162","675,705","3,907,941","6,009,961"
Loloru,Confirmed Eruption,6950 BCE,--,,Radiocarbon (uncorrected),Unknown,-6.52,155.62,1887 m,Papua New Guinea,Pyroclastic shield,1,173,"26,075","97,088"
Ichinsky,Confirmed Eruption,6950 BCE,--,,Tephrochronology,Unknown,55.678,157.718,3596 m,Russia,Stratovolcano,0,0,34,"2,670"
Maly Semyachik,Confirmed Eruption,6950 BCE,--,Meso-Semiachik east flank (Vostochny),Radiocarbon (uncorrected),Unknown,54.135,159.674,1527 m,Russia,Caldera,98,98,497,"10,182"
Shikotsu,Confirmed Eruption,6950 BCE,5,"Tarumai, Ta-d tephra",Radiocarbon (uncorrected),Unknown,42.688,141.38,1320 m,Japan,Caldera,"130,474","130,474","316,816","3,096,376"
Heidarspordar,Confirmed Eruption,6950 BCE,0,Hraunbunga,Tephrochronology,Unknown,65.583,-16.817,490 m,Iceland,Fissure vent,,,,
Prestahnukur,Confirmed Eruption,6950 BCE,0,Geitlandshraun II,Radiocarbon (corrected),Unknown,64.583,-20.666,1385 m,Iceland,Subglacial,60,60,233,"183,485"
Unknown Source,Confirmed Eruption,6955 BCE,--,,,,,,,,,,,,
Guagua Pichincha,Confirmed Eruption,7000 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.171,-78.598,4784 m,Ecuador,Stratovolcano,449,"32,488","2,064,475","3,581,801"
Sheveluch,Confirmed Eruption,7000 BCE,3,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Taranaki,Confirmed Eruption,7000 BCE,--,Kaponga-f tephra,Radiocarbon (uncorrected),Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Chaine des Puys,Confirmed Eruption,7020 BCE,--,Taphanel tephra,Radiocarbon (uncorrected),Unknown,45.775,2.97,1464 m,France,Lava dome(s),"323,392","323,392","427,221","1,577,243"
Pinatubo,Confirmed Eruption,7030 BCE,--,,Radiocarbon (corrected),Unknown,15.13,120.35,1486 m,Philippines,Stratovolcano,725,"3,808","1,148,684","21,875,048"
"Orizaba, Pico de",Confirmed Eruption,7030 BCE,4,Lower Citlaltépetl ignimbrite,Radiocarbon (uncorrected),Unknown,19.03,-97.27,5564 m,Mexico,Stratovolcano,413,"4,469","759,747","5,962,920"
Loihi,Confirmed Eruption,7050 BCE,0,East flank?,Potassium-Argon,Unknown,18.92,-155.27,-975 m,United States,Submarine,0,0,0,"105,623"
Hoodoo Mountain,Confirmed Eruption,7050 BCE,0,,Tephrochronology,Unknown,56.78,-131.28,1850 m,Canada,Subglacial,0,0,0,"2,330"
Adams,Confirmed Eruption,7050 BCE,2,Tephra layers 1-4,Tephrochronology,Unknown,46.206,-121.49,3742 m,United States,Stratovolcano,0,70,"4,019","393,303"
Bezymianny,Confirmed Eruption,7050 BCE,--,Pra-Bezymianny,Tephrochronology,Unknown,55.972,160.595,2882 m,Russia,Stratovolcano,0,0,47,"11,728"
Sedanka Lava Field,Confirmed Eruption,7050 BCE,--,,Radiocarbon (uncorrected),Unknown,57.317,160.067,1399 m,Russia,Volcanic field,0,0,77,"3,603"
Shishaldin,Confirmed Eruption,7050 BCE,--,,Radiocarbon (uncorrected),Unknown,54.756,-163.97,2857 m,United States,Stratovolcano,0,0,10,197
Akan,Confirmed Eruption,7050 BCE,4,Me-Akan (Nakamachineshiri),Radiocarbon (uncorrected),Unknown,43.384,144.013,1499 m,Japan,Caldera,"2,062","2,062","9,756","929,538"
Zheltovsky,Confirmed Eruption,7050 BCE,5,,Tephrochronology,Unknown,51.577,157.328,1926 m,Russia,Stratovolcano,0,21,135,"3,737"
Nemo Peak,Confirmed Eruption,7050 BCE,--,,Tephrochronology,Unknown,49.57,154.808,1018 m,Russia,Caldera,15,15,46,582
Hakusan,Confirmed Eruption,7050 BCE,--,Hm-3 tephra,Tephrochronology,Unknown,36.155,136.771,2702 m,Japan,Stratovolcano,474,807,"63,965","5,959,200"
Megata,Confirmed Eruption,7050 BCE,--,,Tephrochronology,Unknown,39.95,139.73,291 m,Japan,Maar(s),"1,854","3,577","81,218","1,205,440"
Kirishimayama,Confirmed Eruption,7050 BCE,3,Shinmoe-dake (Setao Pumice),Tephrochronology,Unknown,31.934,130.862,1700 m,Japan,Shield,647,"8,415","407,050","3,972,044"
Pantelleria,Confirmed Eruption,7050 BCE,--,"Cuddia di Mida, Valenza",Potassium-Argon,Unknown,36.77,12.02,836 m,Italy,Shield,"6,561","10,985","12,403","142,817"
Silali,Confirmed Eruption,7050 BCE,--,Upper east flank,Ar/Ar,Unknown,1.15,36.23,1528 m,Kenya,Shield,157,784,"18,705","917,921"
Galeras,Confirmed Eruption,7050 BCE,--,,Tephrochronology,Unknown,1.22,-77.37,4276 m,Colombia,Complex,705,"120,817","630,777","1,700,248"
Pelee,Confirmed Eruption,7050 BCE,--,ESE flank (Sans Nom lava dome),Uranium-series,Unknown,14.809,-61.165,1394 m,France,Stratovolcano,251,"5,025","382,633","609,576"
Ljosufjoll,Confirmed Eruption,7050 BCE,2,Eldborg,Tephrochronology,Unknown,64.9,-22.483,1063 m,Iceland,Fissure vent(s),713,713,"1,511","192,797"
Takahe,Confirmed Eruption,7050 BCE,--,,Ice Core,Unknown,-76.28,-112.08,3460 m,Antarctica,Shield,0,0,0,0
Erebus,Confirmed Eruption,7050 BCE,0,"NW flank, Tramway lava flow",Ar/Ar,Unknown,-77.53,167.17,3794 m,Antarctica,Stratovolcano,0,0,0,0
Kverkfjoll,Confirmed Eruption,7050 BCE,--,Arnadalsoldugjoska,Tephrochronology,Unknown,64.653,-16.647,1930 m,Iceland,Stratovolcano,0,0,0,"2,901"
Bardarbunga,Confirmed Eruption,7050 BCE,--,"Veidivötn (Haahraun, Botnahraun)",Tephrochronology,Unknown,64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Nemrut Dagi,Confirmed Eruption,7087 BCE,--,,Varve Count,Unknown,38.654,42.229,2948 m,Turkey,Stratovolcano,608,"7,399","230,531","1,618,263"
Akita-Komagatake,Confirmed Eruption,7100 BCE,--,,Tephrochronology,Unknown,39.761,140.799,1637 m,Japan,Stratovolcano(es),376,"3,864","216,708","2,521,611"
Khangar,Confirmed Eruption,7100 BCE,--,,Radiocarbon (corrected),Unknown,54.761,157.407,1967 m,Russia,Stratovolcano,0,0,38,"11,805"
Bardarbunga,Confirmed Eruption,7100 BCE,--,Trölladyngja (Bardarhalshraun),Tephrochronology,Unknown,64.633,-17.516,2000 m,Iceland,Stratovolcano,0,0,0,"1,348"
Hengill,Confirmed Eruption,7100 BCE,0,Gjabakkahraun,Tephrochronology,Unknown,64.083,-21.416,803 m,Iceland,Crater rows,"5,722","5,722","124,106","204,855"
Karkar,Confirmed Eruption,7140 BCE,4,,Radiocarbon (uncorrected),Unknown,-4.649,145.964,1839 m,Papua New Guinea,Stratovolcano,5,"4,159","20,127","189,841"
Unknown Source,Confirmed Eruption,7148 BCE,--,,,,,,,,,,,,
Sheveluch,Confirmed Eruption,7150 BCE,5,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Mauna Loa,Confirmed Eruption,7150 BCE,0,NE and SW rift zones,Radiocarbon (uncorrected),Unknown,19.475,-155.608,4170 m,United States,Shield,45,45,"1,906","175,315"
Popocatepetl,Confirmed Eruption,7150 BCE,4,Volcán El Fraile,Radiocarbon (uncorrected),Unknown,19.023,-98.622,5393 m,Mexico,Stratovolcano(es),325,"2,584","634,054","26,509,510"
Izu-Oshima,Confirmed Eruption,7150 BCE,--,"Tephra layers O43, O42",Tephrochronology,Unknown,34.724,139.394,746 m,Japan,Stratovolcano,"2,381","8,037","8,375","11,837,468"
Kujusan,Confirmed Eruption,7180 BCE,--,Sensui-zan,Tephrochronology,Unknown,33.086,131.249,1791 m,Japan,Stratovolcano(es),"1,667","11,771","181,541","7,815,706"
"Misti, El",Confirmed Eruption,7190 BCE,--,,Radiocarbon (corrected),Unknown,-16.294,-71.409,5822 m,Peru,Stratovolcano,82,"1,507","918,280","1,052,408"
Asamayama,Confirmed Eruption,7200 BCE,--,,Radiocarbon (corrected),Unknown,36.406,138.523,2568 m,Japan,Complex,583,"22,371","457,576","7,629,353"
Longonot,Confirmed Eruption,7200 BCE,--,,Radiocarbon (uncorrected),Unknown,-0.914,36.446,2776 m,Kenya,Stratovolcano,809,"17,893","410,677","8,750,154"
Haleakala,Confirmed Eruption,7210 BCE,--,Upper SW rift zone,Radiocarbon (corrected),Unknown,20.708,-156.25,3055 m,United States,Shield,"26,074","26,074","65,398","157,582"
Redoubt,Confirmed Eruption,7210 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Unknown Source,Confirmed Eruption,7210 BCE,--,,,,,,,,,,,,
Edgecumbe,Confirmed Eruption,7220 BCE,--,,Radiocarbon (uncorrected),Unknown,57.05,-135.75,970 m,United States,Stratovolcano(es),0,0,"6,613","7,074"
Yanteles,Confirmed Eruption,7240 BCE,--,YAN1 tephra,Radiocarbon (uncorrected),Unknown,-43.469,-72.782,1790 m,Chile,Stratovolcano(es),0,85,"1,348","44,899"
Lascar,Confirmed Eruption,7250 BCE,--,Lascar II (Tumbres scoria flow),Radiocarbon (uncorrected),Unknown,-23.37,-67.73,5592 m,Chile,Stratovolcano(es),0,70,570,"8,119"
Shasta,Confirmed Eruption,7250 BCE,--,,Tephrochronology,Unknown,41.409,-122.193,4317 m,United States,Stratovolcano,0,35,"19,785","265,016"
Norikuradake,Confirmed Eruption,7250 BCE,3,"Ichino-ike, Kuraigahara tephra",Radiocarbon (corrected),Unknown,36.106,137.554,3026 m,Japan,Stratovolcano(es),250,"1,616","109,638","5,057,979"
Towada,Confirmed Eruption,7250 BCE,5,"Goshikiiwa, To-E tephra; Nambu Pumice",Radiocarbon (corrected),Unknown,40.51,140.88,1011 m,Japan,Caldera,"12,366","12,366","103,631","2,237,010"
Gorely,Confirmed Eruption,7250 BCE,2,,Tephrochronology,Unknown,52.559,158.03,1799 m,Russia,Caldera,0,0,19,"250,293"
Krasheninnikov,Confirmed Eruption,7250 BCE,--,Southern cone & S outer flank fissure,Radiocarbon (uncorrected),Unknown,54.596,160.27,1816 m,Russia,Caldera,308,308,814,"4,674"
Turrialba,Confirmed Eruption,7260 BCE,--,NE summit crater,Radiocarbon (corrected),Unknown,10.025,-83.767,3340 m,Costa Rica,Stratovolcano,"1,891","6,867","672,428","3,390,544"
Tenerife,Confirmed Eruption,7260 BCE,--,NE flank (Montaña Negra-Los Tomillos),Radiocarbon (corrected),Unknown,28.271,-16.641,3715 m,Spain,Stratovolcano,0,156,"337,660","766,276"
Redoubt,Confirmed Eruption,7270 BCE,--,,Varve Count,Unknown,60.485,-152.742,3108 m,United States,Stratovolcano,0,0,1,"32,410"
Taranaki,Confirmed Eruption,7270 BCE,--,,Radiocarbon (uncorrected),Unknown,-39.3,174.07,2518 m,New Zealand,Stratovolcano,200,230,"77,381","104,499"
Udokan Plateau,Confirmed Eruption,7290 BCE,--,Sini,Radiocarbon (uncorrected),Unknown,56.28,117.77,2180 m,Russia,Pyroclastic cone(s),12,12,62,"4,688"
Kanaga,Confirmed Eruption,7300 BCE,--,T2 tephra,Radiocarbon (corrected),Unknown,51.923,-177.168,1307 m,United States,Stratovolcano,0,0,0,0
Sheveluch,Confirmed Eruption,7300 BCE,5,,Tephrochronology,Unknown,56.653,161.36,3283 m,Russia,Stratovolcano,0,0,"1,718","11,613"
Seguam,Confirmed Eruption,7300 BCE,5,Wilcox volcano,Ar/Ar,Unknown,52.315,-172.51,1054 m,United States,Stratovolcano(es),0,0,0,0
Midagahara,Confirmed Eruption,7300 BCE,--,Jigoku-dani,Tephrochronology,Unknown,36.571,137.59,2621 m,Japan,Stratovolcano,401,521,"143,935","4,455,560"
Nejapa-Miraflores,Confirmed Eruption,7300 BCE,--,PM3 tephra,Tephrochronology,Unknown,12.12,-86.32,360 m,Nicaragua,Fissure vent(s),"295,906","870,837","1,610,426","3,062,823"
